seed,model,phase,TF,R,I,Align,H
12472,ethicalsense_fed_thirdfactor,5,0.95,0.5013999999999998,0.32,0.4,0.64
12472,ethicalsense_fed_thirdfactor,6,0.95,0.50128,0.32,0.4,0.64
12472,ethicalsense_plus_idealgap,1,0.4371054238881891,0.5473690271337385,0.7479556461426845,0.7851600815284163,0.3903909766802946
12472,ethicalsense_plus_idealgap,2,0.4603854133161394,0.53177348301344,0.8027320918555086,0.8344588826699579,0.3575251092526001
12472,ethicalsense_plus_idealgap,3,0.46594823614285236,0.5123934519227773,0.8158210867418919,0.846238978067703,0.3496717123207701
12472,ethicalsense_plus_idealgap,4,0.4666296301486881,0.5012261365501335,0.817424366755623,0.847681930080061,0.34870974431253143
12472,ethicalsense_plus_idealgap,5,0.4666296301486881,0.5155409322165568,0.817424366755623,0.847681930080061,0.34870974431253143
12472,ethicalsense_plus_idealgap,6,0.4666296301486881,0.5016306827506676,0.817424366755623,0.847681930080061,0.34870974431253143
12473,static_baseline,1,0.24,0.56,0.32,0.4,0.64
12473,static_baseline,2,0.24,0.56,0.32,0.4,0.64
12473,static_baseline,3,0.24,0.56,0.32,0.4,0.64
12473,static_baseline,4,0.24,0.56,0.32,0.4,0.64
12473,static_baseline,5,0.24,0.56,0.32,0.4,0.64
12473,static_baseline,6,0.24,0.56,0.32,0.4,0.64
12473,success_fed_thirdfactor,1,0.95,0.7360000000000094,0.32,0.4,0.64
12473,success_fed_thirdfactor,2,0.95,0.94,0.32,0.4,0.64
12473,success_fed_thirdfactor,3,0.95,0.94,0.32,0.4,0.64
12473,success_fed_thirdfactor,4,0.95,0.94,0.32,0.4,0.64
12473,success_fed_thirdfactor,5,0.95,0.9395000000000006,0.32,0.4,0.64
12473,success_fed_thirdfactor,6,0.95,0.9355000000000001,0.32,0.4,0.64
12473,ethicalsense_fed_thirdfactor,1,0.95,0.5026199999999998,0.32,0.4,0.64
12473,ethicalsense_fed_thirdfactor,2,0.95,0.5,0.32,0.4,0.64
12473,ethicalsense_fed_thirdfactor,3,0.95,0.5,0.32,0.4,0.64
12473,ethicalsense_fed_thirdfactor,4,0.95,0.5052399999999997,0.32,0.4,0.64
12473,ethicalsense_fed_thirdfactor,5,0.95,0.50006,0.32,0.4,0.64
12473,ethicalsense_fed_thirdfactor,6,0.95,0.5051799999999997,0.32,0.4,0.64
12473,ethicalsense_plus_idealgap,1,0.4452587245691287,0.5821377095801803,0.7578481235227311,0.7940633111704573,0.38631384215552295
12473,ethicalsense_plus_idealgap,2,0.4624868250347283,0.5326097526389008,0.7983848305006124,0.8305463474505507,0.3619918179687943
12473,ethicalsense_plus_idealgap,3,0.4690681259812462,0.5068704697676025,0.8138702444924193,0.8444832200431768,0.3527005695737102
12473,ethicalsense_plus_idealgap,4,0.46975345988420136,0.5080090177305066,0.8154827948523138,0.8459345153670818,0.3517330393577735
12473,ethicalsense_plus_idealgap,5,0.46975345988420136,0.5021696725768355,0.8154827948523138,0.8459345153670818,0.3517330393577735
12473,ethicalsense_plus_idealgap,6,0.46975345988420136,0.5021696725768355,0.8154827948523138,0.8459345153670818,0.3517330393577735
12474,static_baseline,1,0.24,0.56,0.32,0.4,0.64
12474,static_baseline,2,0.24,0.56,0.32,0.4,0.64
12474,static_baseline,3,0.24,0.56,0.32,0.4,0.64
12474,static_baseline,4,0.24,0.56,0.32,0.4,0.64
12474,static_baseline,5,0.24,0.56,0.32,0.4,0.64
12474,static_baseline,6,0.24,0.56,0.32,0.4,0.64
12474,success_fed_thirdfactor,1,0.95,0.8910000000000098,0.32,0.4,0.64
12474,success_fed_thirdfactor,2,0.95,0.9305000000000002,0.32,0.4,0.64
12474,success_fed_thirdfactor,3,0.95,0.9375,0.32,0.4,0.64
12474,success_fed_thirdfactor,4,0.95,0.94,0.32,0.4,0.64
12474,success_fed_thirdfactor,5,0.95,0.9225000000000007,0.32,0.4,0.64
12474,success_fed_thirdfactor,6,0.95,0.94,0.32,0.4,0.64
12474,ethicalsense_fed_thirdfactor,1,0.95,0.50128,0.32,0.4,0.64
12474,ethicalsense_fed_thirdfactor,2,0.95,0.5052999999999996,0.32,0.4,0.64
12474,ethicalsense_fed_thirdfactor,3,0.95,0.5,0.32,0.4,0.64
12474,ethicalsense_fed_thirdfactor,4,0.95,0.5,0.32,0.4,0.64
12474,ethicalsense_fed_thirdfactor,5,0.95,0.5,0.32,0.4,0.64
12474,ethicalsense_fed_thirdfactor,6,0.95,0.5,0.32,0.4,0.64
12474,ethicalsense_plus_idealgap,1,0.4428000484392209,0.6110394007967271,0.7667739237004485,0.8020965313304029,0.37801617795221587
12474,ethicalsense_plus_idealgap,2,0.46701067763282994,0.6115543108440171,0.8158710756173485,0.846283968055613,0.35013169368627667
12474,ethicalsense_plus_idealgap,3,0.47361316952818777,0.5447539288871066,0.8314063506652491,0.8602657155987238,0.34081052865753614
12474,ethicalsense_plus_idealgap,4,0.47361316952818777,0.5071700531386777,0.8314063506652491,0.8602657155987238,0.34081052865753614
12474,ethicalsense_plus_idealgap,5,0.47361316952818777,0.5012471095259978,0.8314063506652491,0.8602657155987238,0.34081052865753614
12474,ethicalsense_plus_idealgap,6,0.47361316952818777,0.5002803239758381,0.8314063506652491,0.8602657155987238,0.34081052865753614
12475,static_baseline,1,0.24,0.56,0.32,0.4,0.64
12475,static_baseline,2,0.24,0.56,0.32,0.4,0.64
12475,static_baseline,3,0.24,0.56,0.32,0.4,0.64
12475,static_baseline,4,0.24,0.56,0.32,0.4,0.64
12475,static_baseline,5,0.24,0.56,0.32,0.4,0.64
12475,static_baseline,6,0.24,0.56,0.32,0.4,0.64
12475,success_fed_thirdfactor,1,0.95,0.6740000000000105,0.32,0.4,0.64
12475,success_fed_thirdfactor,2,0.95,0.94,0.32,0.4,0.64
12475,success_fed_thirdfactor,3,0.95,0.9380000000000001,0.32,0.4,0.64
12475,success_fed_thirdfactor,4,0.95,0.9375,0.32,0.4,0.64
12475,success_fed_thirdfactor,5,0.95,0.94,0.32,0.4,0.64
12475,success_fed_thirdfactor,6,0.95,0.9390000000000002,0.32,0.4,0.64
12475,ethicalsense_fed_thirdfactor,1,0.95,0.50128,0.32,0.4,0.64
12475,ethicalsense_fed_thirdfactor,2,0.95,0.5097999999999989,0.32,0.4,0.64
12475,ethicalsense_fed_thirdfactor,3,0.95,0.5,0.32,0.4,0.64
12475,ethicalsense_fed_thirdfactor,4,0.95,0.50128,0.32,0.4,0.64
12475,ethicalsense_fed_thirdfactor,5,0.95,0.5,0.32,0.4,0.64
12475,ethicalsense_fed_thirdfactor,6,0.95,0.5027399999999997,0.32,0.4,0.64
12475,ethicalsense_plus_idealgap,1,0.43622001260816406,0.5650774324390252,0.7558576825309278,0.792271914277835,0.3836526834379233
12475,ethicalsense_plus_idealgap,2,0.44744137072194484,0.5096166390864707,0.7800490519834743,0.814044146785127,0.3695802269882536
12475,ethicalsense_plus_idealgap,3,0.4581289481521731,0.5006078924564494,0.8017538792109659,0.8335784912898694,0.3572458134087208
12475,ethicalsense_plus_idealgap,4,0.4692595980693161,0.5303045090380883,0.8263045791521588,0.855674121236943,0.3428432063579517
12475,ethicalsense_plus_idealgap,5,0.4692595980693161,0.5111068689924276,0.8263045791521588,0.855674121236943,0.3428432063579517
12475,ethicalsense_plus_idealgap,6,0.4692595980693161,0.5041761980810981,0.8263045791521588,0.855674121236943,0.3428432063579517
12476,static_baseline,1,0.24,0.56,0.32,0.4,0.64
12476,static_baseline,2,0.24,0.56,0.32,0.4,0.64
12476,static_baseline,3,0.24,0.56,0.32,0.4,0.64
12476,static_baseline,4,0.24,0.56,0.32,0.4,0.64
12476,static_baseline,5,0.24,0.56,0.32,0.4,0.64
12476,static_baseline,6,0.24,0.56,0.32,0.4,0.64
12476,success_fed_thirdfactor,1,0.95,0.7485000000000102,0.32,0.4,0.64
12476,success_fed_thirdfactor,2,0.95,0.9370000000000006,0.32,0.4,0.64
12476,success_fed_thirdfactor,3,0.95,0.9335000000000002,0.32,0.4,0.64
12476,success_fed_thirdfactor,4,0.95,0.9380000000000001,0.32,0.4,0.64
12476,success_fed_thirdfactor,5,0.95,0.9375,0.32,0.4,0.64
12476,success_fed_thirdfactor,6,0.95,0.9375,0.32,0.4,0.64
12476,ethicalsense_fed_thirdfactor,1,0.95,0.5003599999999997,0.32,0.4,0.64
12476,ethicalsense_fed_thirdfactor,2,0.95,0.5013399999999999,0.32,0.4,0.64
12476,ethicalsense_fed_thirdfactor,3,0.95,0.50128,0.32,0.4,0.64
12476,ethicalsense_fed_thirdfactor,4,0.95,0.50128,0.32,0.4,0.64
12476,ethicalsense_fed_thirdfactor,5,0.95,0.5001799999999998,0.32,0.4,0.64
12476,ethicalsense_fed_thirdfactor,6,0.95,0.5025599999999999,0.32,0.4,0.64
12476,ethicalsense_plus_idealgap,1,0.4471220698062327,0.6071194616079533,0.7610329518467607,0.7969296566620854,0.3846428478431704
12476,ethicalsense_plus_idealgap,2,0.47047001464376564,0.6253224475411142,0.8103272691327759,0.8412945422194991,0.3561946621731973
12476,ethicalsense_plus_idealgap,3,0.4828906232390341,0.6271285872243811,0.8377296827644469,0.865956714488003,0.34011772354798686
12476,ethicalsense_plus_idealgap,4,0.49188416791318995,0.6936811457884919,0.8588909643506961,0.8850018679156274,0.3274209545962374
12476,ethicalsense_plus_idealgap,5,0.4980342393631926,0.790387405264367,0.8733617207036435,0.89802554863328,0.3187385007844689
12476,ethicalsense_plus_idealgap,6,0.505604599337077,0.9294644443961603,0.8895320043780116,0.9125788039402114,0.3093647961856258
12477,static_baseline,1,0.24,0.56,0.32,0.4,0.64
12477,static_baseline,2,0.24,0.56,0.32,0.4,0.64
12477,static_baseline,3,0.24,0.56,0.32,0.4,0.64
12477,static_baseline,4,0.24,0.56,0.32,0.4,0.64
12477,static_baseline,5,0.24,0.56,0.32,0.4,0.64
12477,static_baseline,6,0.24,0.56,0.32,0.4,0.64
12477,success_fed_thirdfactor,1,0.95,0.7940000000000093,0.32,0.4,0.64
12477,success_fed_thirdfactor,2,0.95,0.94,0.32,0.4,0.64
12477,success_fed_thirdfactor,3,0.95,0.94,0.32,0.4,0.64
12477,success_fed_thirdfactor,4,0.95,0.9255000000000003,0.32,0.4,0.64
12477,success_fed_thirdfactor,5,0.95,0.9275000000000002,0.32,0.4,0.64
12477,success_fed_thirdfactor,6,0.95,0.94,0.32,0.4,0.64
12477,ethicalsense_fed_thirdfactor,1,0.95,0.50128,0.32,0.4,0.64
12477,ethicalsense_fed_thirdfactor,2,0.95,0.5063999999999997,0.32,0.4,0.64
12477,ethicalsense_fed_thirdfactor,3,0.95,0.50128,0.32,0.4,0.64
12477,ethicalsense_fed_thirdfactor,4,0.95,0.5,0.32,0.4,0.64
12477,ethicalsense_fed_thirdfactor,5,0.95,0.5001199999999999,0.32,0.4,0.64
12477,ethicalsense_fed_thirdfactor,6,0.95,0.5,0.32,0.4,0.64
12477,ethicalsense_plus_idealgap,1,0.4479946426292701,0.6461749302788009,0.7823755303368597,0.816137977303173,0.36797940755605163
12477,ethicalsense_plus_idealgap,2,0.46791275372762775,0.6792487305302207,0.8235191703695516,0.8531672533325955,0.34443772428206654
12477,ethicalsense_plus_idealgap,3,0.4865018644991331,0.769163329581513,0.863831174893065,0.8894480574037574,0.3209359374969056
12477,ethicalsense_plus_idealgap,4,0.4983693941086668,0.9130161601937938,0.8900698982513433,0.9130629084262081,0.3055296786265342
12477,ethicalsense_plus_idealgap,5,0.499739793533527,0.9385,0.8932943674863084,0.9159649307376766,0.30359499708555515
12477,ethicalsense_plus_idealgap,6,0.499739793533527,0.94,0.8932943674863084,0.9159649307376766,0.30359499708555515
12478,static_baseline,1,0.24,0.56,0.32,0.4,0.64
12478,static_baseline,2,0.24,0.56,0.32,0.4,0.64
12478,static_baseline,3,0.24,0.56,0.32,0.4,0.64
12478,static_baseline,4,0.24,0.56,0.32,0.4,0.64
12478,static_baseline,5,0.24,0.56,0.32,0.4,0.64
12478,static_baseline,6,0.24,0.56,0.32,0.4,0.64
12478,success_fed_thirdfactor,1,0.95,0.8680000000000089,0.32,0.4,0.64
12478,success_fed_thirdfactor,2,0.95,0.94,0.32,0.4,0.64
12478,success_fed_thirdfactor,3,0.95,0.9375,0.32,0.4,0.64
12478,success_fed_thirdfactor,4,0.95,0.94,0.32,0.4,0.64
12478,success_fed_thirdfactor,5,0.95,0.94,0.32,0.4,0.64
12478,success_fed_thirdfactor,6,0.95,0.94,0.32,0.4,0.64
12478,ethicalsense_fed_thirdfactor,1,0.95,0.5052399999999997,0.32,0.4,0.64
12478,ethicalsense_fed_thirdfactor,2,0.95,0.5,0.32,0.4,0.64
12478,ethicalsense_fed_thirdfactor,3,0.95,0.5063999999999997,0.32,0.4,0.64
12478,ethicalsense_fed_thirdfactor,4,0.95,0.5,0.32,0.4,0.64
12478,ethicalsense_fed_thirdfactor,5,0.95,0.5001199999999999,0.32,0.4,0.64
12478,ethicalsense_fed_thirdfactor,6,0.95,0.5063999999999997,0.32,0.4,0.64
12478,ethicalsense_plus_idealgap,1,0.45479902848951587,0.6543308936893306,0.7832542030412086,0.8169287827370885,0.37047853332680564
12478,ethicalsense_plus_idealgap,2,0.4776943658472527,0.6919237192171968,0.8349096298704615,0.863418666883416,0.33992846826704437
12478,ethicalsense_plus_idealgap,3,0.49482414663879926,0.808258287290959,0.8734586631408454,0.8981127968267613,0.3171503149644062
12478,ethicalsense_plus_idealgap,4,0.5038916711300168,0.9375383476290983,0.8931497365664224,0.9158347629097805,0.30566452657275284
12478,ethicalsense_plus_idealgap,5,0.5038916711300168,0.9396794492096994,0.8931497365664224,0.9158347629097805,0.30566452657275284
12478,ethicalsense_plus_idealgap,6,0.5038916711300168,0.9332561444678961,0.8931497365664224,0.9158347629097805,0.30566452657275284
12479,static_baseline,1,0.24,0.56,0.32,0.4,0.64
12479,static_baseline,2,0.24,0.56,0.32,0.4,0.64
12479,static_baseline,3,0.24,0.56,0.32,0.4,0.64
12479,static_baseline,4,0.24,0.56,0.32,0.4,0.64
12479,static_baseline,5,0.24,0.56,0.32,0.4,0.64
12479,static_baseline,6,0.24,0.56,0.32,0.4,0.64
12479,success_fed_thirdfactor,1,0.95,0.94,0.32,0.4,0.64
12479,success_fed_thirdfactor,2,0.95,0.94,0.32,0.4,0.64
12479,success_fed_thirdfactor,3,0.95,0.94,0.32,0.4,0.64
12479,success_fed_thirdfactor,4,0.95,0.94,0.32,0.4,0.64
12479,success_fed_thirdfactor,5,0.95,0.9330000000000012,0.32,0.4,0.64
12479,success_fed_thirdfactor,6,0.95,0.94,0.32,0.4,0.64
12479,ethicalsense_fed_thirdfactor,1,0.95,0.5063999999999997,0.32,0.4,0.64
12479,ethicalsense_fed_thirdfactor,2,0.95,0.5027999999999997,0.32,0.4,0.64
12479,ethicalsense_fed_thirdfactor,3,0.95,0.5026199999999998,0.32,0.4,0.64
12479,ethicalsense_fed_thirdfactor,4,0.95,0.5,0.32,0.4,0.64
12479,ethicalsense_fed_thirdfactor,5,0.95,0.5004199999999996,0.32,0.4,0.64
12479,ethicalsense_fed_thirdfactor,6,0.95,0.50128,0.32,0.4,0.64
12479,ethicalsense_plus_idealgap,1,0.44834280474853244,0.6382722013602825,0.7643128148864222,0.7998815333977801,0.3825934209137011
12479,ethicalsense_plus_idealgap,2,0.4751732023789351,0.6385527351145176,0.8258382338541415,0.8552544104687273,0.34599915521265634
12479,ethicalsense_plus_idealgap,3,0.4880057570846763,0.7114151661397945,0.8543082886751349,0.8808774598076214,0.3292619606291516
12479,ethicalsense_plus_idealgap,4,0.49850622172710335,0.8026473412320219,0.8758087019561406,0.9002278317605265,0.31700302513019496
12479,ethicalsense_plus_idealgap,5,0.5046681988049815,0.9260464008808377,0.8903074715511481,0.9132767243960332,0.3083037633731905
12479,ethicalsense_plus_idealgap,6,0.5060388118196061,0.94,0.8935324433502646,0.9161791990152383,0.3063687802937205
12480,static_baseline,1,0.24,0.56,0.32,0.4,0.64
12480,static_baseline,2,0.24,0.56,0.32,0.4,0.64
12480,static_baseline,3,0.24,0.56,0.32,0.4,0.64
12480,static_baseline,4,0.24,0.56,0.32,0.4,0.64
12480,static_baseline,5,0.24,0.56,0.32,0.4,0.64
12480,static_baseline,6,0.24,0.56,0.32,0.4,0.64
12480,success_fed_thirdfactor,1,0.95,0.8605000000000097,0.32,0.4,0.64
12480,success_fed_thirdfactor,2,0.95,0.94,0.32,0.4,0.64
12480,success_fed_thirdfactor,3,0.95,0.94,0.32,0.4,0.64
12480,success_fed_thirdfactor,4,0.95,0.94,0.32,0.4,0.64
12480,success_fed_thirdfactor,5,0.95,0.94,0.32,0.4,0.64
12480,success_fed_thirdfactor,6,0.95,0.94,0.32,0.4,0.64
12480,ethicalsense_fed_thirdfactor,1,0.95,0.5026199999999998,0.32,0.4,0.64
12480,ethicalsense_fed_thirdfactor,2,0.95,0.5025599999999999,0.32,0.4,0.64
12480,ethicalsense_fed_thirdfactor,3,0.95,0.5090799999999995,0.32,0.4,0.64
12480,ethicalsense_fed_thirdfactor,4,0.95,0.5001799999999998,0.32,0.4,0.64
12480,ethicalsense_fed_thirdfactor,5,0.95,0.5013399999999999,0.32,0.4,0.64
12480,ethicalsense_fed_thirdfactor,6,0.95,0.5,0.32,0.4,0.64
12480,ethicalsense_plus_idealgap,1,0.44983305193410056,0.5950059674136178,0.7602313313437827,0.7962081982094046,0.3865599005410209
12480,ethicalsense_plus_idealgap,2,0.47004943720425807,0.6106104984179872,0.8077992966853298,0.8390193670167971,0.3580191213360925
12480,ethicalsense_plus_idealgap,3,0.48971734874412287,0.6790367043755359,0.8540767356026586,0.8806690620423931,0.33025265798569503
12480,ethicalsense_plus_idealgap,4,0.4979624424904362,0.7514019745025895,0.8702291327198632,0.8952062194478776,0.32121078440784356
12480,ethicalsense_plus_idealgap,5,0.5020837707247372,0.8206553991483304,0.8782925232594542,0.9024632709335094,0.3166995205570184
12480,ethicalsense_plus_idealgap,6,0.5082934323712814,0.9348574209510375,0.8929034918395582,0.9156131426556031,0.30793293940895594
12481,static_baseline,1,0.24,0.56,0.32,0.4,0.64
12481,static_baseline,2,0.24,0.56,0.32,0.4,0.64
12481,static_baseline,3,0.24,0.56,0.32,0.4,0.64
12481,static_baseline,4,0.24,0.56,0.32,0.4,0.64
12481,static_baseline,5,0.24,0.56,0.32,0.4,0.64
12481,static_baseline,6,0.24,0.56,0.32,0.4,0.64
12481,success_fed_thirdfactor,1,0.95,0.8190000000000097,0.32,0.4,0.64
12481,success_fed_thirdfactor,2,0.95,0.94,0.32,0.4,0.64
12481,success_fed_thirdfactor,3,0.95,0.94,0.32,0.4,0.64
12481,success_fed_thirdfactor,4,0.95,0.9380000000000001,0.32,0.4,0.64
12481,success_fed_thirdfactor,5,0.95,0.9380000000000001,0.32,0.4,0.64
12481,success_fed_thirdfactor,6,0.95,0.9360000000000002,0.32,0.4,0.64
12481,ethicalsense_fed_thirdfactor,1,0.95,0.5,0.32,0.4,0.64
12481,ethicalsense_fed_thirdfactor,2,0.95,0.50128,0.32,0.4,0.64
12481,ethicalsense_fed_thirdfactor,3,0.95,0.5,0.32,0.4,0.64
12481,ethicalsense_fed_thirdfactor,4,0.95,0.5013399999999999,0.32,0.4,0.64
12481,ethicalsense_fed_thirdfactor,5,0.95,0.5,0.32,0.4,0.64
12481,ethicalsense_fed_thirdfactor,6,0.95,0.5013399999999999,0.32,0.4,0.64
12481,ethicalsense_plus_idealgap,1,0.4561431716847627,0.6060314203816688,0.7763769847939136,0.8107392863145224,0.3766128458988752
12481,ethicalsense_plus_idealgap,2,0.479845817773664,0.6275237729475753,0.8222290306771112,0.8520061276094001,0.35108539558709434
12481,ethicalsense_plus_idealgap,3,0.4947421634837167,0.6790413532939685,0.855672309998997,0.8821050789990974,0.3313408171696103
12481,ethicalsense_plus_idealgap,4,0.4988571810315942,0.7279848586202127,0.8637528276190994,0.8893775448571897,0.3268128819195883
12481,ethicalsense_plus_idealgap,5,0.510570945378719,0.8989973469493594,0.8880631054017046,0.9112567948615342,0.31287701938626883
12481,ethicalsense_plus_idealgap,6,0.5126197231653381,0.9396786512770519,0.8928837590172787,0.9155953831155509,0.3099846272169244
12482,static_baseline,1,0.24,0.56,0.32,0.4,0.64
12482,static_baseline,2,0.24,0.56,0.32,0.4,0.64
12482,static_baseline,3,0.24,0.56,0.32,0.4,0.64
12482,static_baseline,4,0.24,0.56,0.32,0.4,0.64
12482,static_baseline,5,0.24,0.56,0.32,0.4,0.64
12482,static_baseline,6,0.24,0.56,0.32,0.4,0.64
12482,success_fed_thirdfactor,1,0.95,0.7135000000000112,0.32,0.4,0.64
12482,success_fed_thirdfactor,2,0.95,0.94,0.32,0.4,0.64
12482,success_fed_thirdfactor,3,0.95,0.94,0.32,0.4,0.64
12482,success_fed_thirdfactor,4,0.95,0.94,0.32,0.4,0.64
12482,success_fed_thirdfactor,5,0.95,0.94,0.32,0.4,0.64
12482,success_fed_thirdfactor,6,0.95,0.9375,0.32,0.4,0.64
12482,ethicalsense_fed_thirdfactor,1,0.95,0.5038999999999998,0.32,0.4,0.64
12482,ethicalsense_fed_thirdfactor,2,0.95,0.5038399999999998,0.32,0.4,0.64
12482,ethicalsense_fed_thirdfactor,3,0.95,0.5051199999999998,0.32,0.4,0.64
12482,ethicalsense_fed_thirdfactor,4,0.95,0.5064599999999997,0.32,0.4,0.64
12482,ethicalsense_fed_thirdfactor,5,0.95,0.5038999999999998,0.32,0.4,0.64
12482,ethicalsense_fed_thirdfactor,6,0.95,0.5,0.32,0.4,0.64
12482,ethicalsense_plus_idealgap,1,0.45618758500188245,0.6592968376769799,0.7784127446315986,0.8125714701684389,0.37500513841325434
12482,ethicalsense_plus_idealgap,2,0.48181808044550317,0.743739411077505,0.8343894383234932,0.8629504944911442,0.34228519308026595
12482,ethicalsense_plus_idealgap,3,0.5017620988983748,0.8395226223980297,0.8813165405655439,0.9051848865089897,0.3141289317350356
12482,ethicalsense_plus_idealgap,4,0.5044894810051757,0.8992872496067615,0.887733910228605,0.9109605192057446,0.310278509937199
12482,ethicalsense_plus_idealgap,5,0.5065428192233535,0.9393553917656283,0.8925652942713764,0.9153087648442388,0.30737967951153616
12482,ethicalsense_plus_idealgap,6,0.5065428192233535,0.9383388479414071,0.8925652942713764,0.9153087648442388,0.30737967951153616
12483,static_baseline,1,0.24,0.56,0.32,0.4,0.64
12483,static_baseline,2,0.24,0.56,0.32,0.4,0.64
12483,static_baseline,3,0.24,0.56,0.32,0.4,0.64
12483,static_baseline,4,0.24,0.56,0.32,0.4,0.64
12483,static_baseline,5,0.24,0.56,0.32,0.4,0.64
12483,static_baseline,6,0.24,0.56,0.32,0.4,0.64
12483,success_fed_thirdfactor,1,0.95,0.848500000000009,0.32,0.4,0.64
12483,success_fed_thirdfactor,2,0.95,0.94,0.32,0.4,0.64
12483,success_fed_thirdfactor,3,0.95,0.94,0.32,0.4,0.64
12483,success_fed_thirdfactor,4,0.95,0.9375,0.32,0.4,0.64
12483,success_fed_thirdfactor,5,0.95,0.94,0.32,0.4,0.64
12483,success_fed_thirdfactor,6,0.95,0.94,0.32,0.4,0.64
12483,ethicalsense_fed_thirdfactor,1,0.95,0.50128,0.32,0.4,0.64
12483,ethicalsense_fed_thirdfactor,2,0.95,0.50128,0.32,0.4,0.64
12483,ethicalsense_fed_thirdfactor,3,0.95,0.5032199999999993,0.32,0.4,0.64
12483,ethicalsense_fed_thirdfactor,4,0.95,0.5064599999999997,0.32,0.4,0.64
12483,ethicalsense_fed_thirdfactor,5,0.95,0.5065799999999996,0.32,0.4,0.64
12483,ethicalsense_fed_thirdfactor,6,0.95,0.5013399999999999,0.32,0.4,0.64
12483,ethicalsense_plus_idealgap,1,0.4431538926035648,0.6310014911817085,0.7705749976038228,0.8055174978434403,0.37514183373038396
12483,ethicalsense_plus_idealgap,2,0.4636485571890373,0.6560904436993787,0.8171290885186919,0.8474161796668225,0.347543109038711
12483,ethicalsense_plus_idealgap,3,0.4783630080208234,0.6546726550381391,0.8480574336548654,0.8752516902893782,0.3297248803800247
12483,ethicalsense_plus_idealgap,4,0.48248186718987,0.6833001901539184,0.8577488669937986,0.883973980294418,0.3239100203766647
