seed,model,irreversible_core_violation_rate,false_alarm_rate,review_trigger_rate,unnecessary_abstention_rate,review_steps_per_episode,decision_accuracy,long_term_trajectory_value,net_vigilance_value,integrated_score
14436,hypersensitive_review,0.12129629629629629,0.30916666666666665,0.43783333333333335,0.004666666666666667,1.9101666666666666,0.9239785666443403,0.6856173750000161,0.06642814814814818,0.8609907990442293
14437,no_emergency,0.17204301075268819,0.0,0.0,0.0,0.0,0.7615,0.4206000000000003,0.621505376344086,0.841984247311828
14437,conservative_review,0.15639374425023,0.08016666666666666,0.17033333333333334,0.0011666666666666668,0.7481666666666666,0.8409811446687803,0.5665940833333364,0.45275376264949396,0.8645404635880769
14437,balanced_review,0.15058611361587015,0.11883333333333333,0.21466666666666667,0.0011666666666666668,0.9438333333333333,0.8636742866677791,0.6038152500000058,0.38791721671175233,0.8678585680130333
14437,hypersensitive_review,0.08991825613079019,0.2996666666666667,0.436,0.0035,1.91,0.9227295534370296,0.7036606250000124,0.1499465031789282,0.8718305155400788
14438,no_emergency,0.15906886517943744,0.0,0.0,0.0,0.0,0.7628333333333334,0.4382000000000006,0.6500484966052376,0.8469477837051407
14438,conservative_review,0.13518518518518519,0.078,0.16916666666666666,0.0008333333333333334,0.753,0.8341951626355296,0.5690279583333364,0.5021992592592592,0.8684560160360295
14438,balanced_review,0.15652951699463327,0.119,0.21466666666666667,0.002,0.9705,0.863059452237809,0.5969433750000052,0.37057506261180684,0.8655562095476848
14438,hypersensitive_review,0.09501845018450185,0.3055,0.43633333333333335,0.006,1.9316666666666666,0.9218645204560697,0.6951675000000133,0.125459409594096,0.8682423060906965
14439,no_emergency,0.1547933157431838,0.0,0.0,0.0,0.0,0.7646666666666667,0.4354666666666673,0.6594547053649956,0.8483616710642041
14439,conservative_review,0.1650294695481336,0.07966666666666666,0.16433333333333333,0.0015,0.7353333333333333,0.8315807043899182,0.5509735000000031,0.4356618336607727,0.8584565230966089
14439,balanced_review,0.14065335753176045,0.12283333333333334,0.2205,0.0016666666666666668,0.9686666666666667,0.8717863105175292,0.6252168333333379,0.4006892800967937,0.8735304829389857
14439,hypersensitive_review,0.09244444444444444,0.30583333333333335,0.4395,0.004833333333333334,1.9475,0.9194439792329593,0.6908887500000129,0.12992222222222224,0.8678887389087777
14440,no_emergency,0.11834319526627218,0.0,0.0,0.0,0.0,0.769,0.4740000000000005,0.7396449704142012,0.8616642011834319
14440,conservative_review,0.1488970588235294,0.07733333333333334,0.16433333333333333,0.0008333333333333334,0.7345,0.8343619683069224,0.5614716250000042,0.47518647058823527,0.8646446976611947
14440,balanced_review,0.14365671641791045,0.12,0.21416666666666667,0.0016666666666666668,0.951,0.8776293823038397,0.6370798750000066,0.4001685572139304,0.8759889595450081
14440,hypersensitive_review,0.08362989323843416,0.2971666666666667,0.44116666666666665,0.0036666666666666666,1.9498333333333333,0.9300769488123118,0.7209295000000102,0.16233423487544488,0.8773853238340859
14441,no_emergency,0.13736263736263737,0.0,0.0,0.0,0.0,0.7656666666666667,0.4513333333333336,0.6978021978021978,0.8542093406593407
14441,conservative_review,0.16143911439114392,0.074,0.16216666666666665,0.00016666666666666666,0.7216666666666667,0.8329721620270045,0.5516637500000026,0.4544672816728167,0.8610899845936489
