seed,model,trap_capture,false_consolidation,final_recall,final_false_alarm,final_violation,trajectory,integrated_score,final_quality
16746,tdc_evidence_validated,0.13291139240506328,0.0,0.7987804878048781,0.05733333333333333,0.3170731707317073,0.7734977777777758,0.838231828369524,0.9119505639466161
16747,simple_time_schedule,0.2663716814159292,0.0,0.7740112994350282,0.06133333333333333,0.3615819209039548,0.6972897777777776,0.7994465613625985,0.92
16747,simple_anti_capture,0.20397350993377483,0.0,0.7647058823529411,0.116,0.38235294117647056,0.7285128888888875,0.7926454006354153,0.78
16747,simple_frozen_core,0.20785525154457193,0.0,0.7455621301775148,0.12266666666666666,0.3668639053254438,0.7310795555555542,0.7883593049941477,0.78
16747,tdc_evidence_validated,0.14727668845315905,0.0,0.8169934640522876,0.056666666666666664,0.35947712418300654,0.7766462222222209,0.8334497268845316,0.9109391496414374
16748,simple_time_schedule,0.26146384479717816,0.0,0.8389261744966443,0.066,0.28187919463087246,0.7234711111111102,0.8357559195956582,0.92
16748,simple_anti_capture,0.20998662505572893,0.0,0.8159509202453987,0.12266666666666666,0.294478527607362,0.731337777777777,0.8236649541554563,0.78
16748,simple_frozen_core,0.2128691053327457,0.0,0.8,0.12066666666666667,0.36363636363636365,0.7398666666666656,0.8053457191928095,0.78
16748,tdc_evidence_validated,0.13867627194957227,0.0,0.8364779874213837,0.05533333333333333,0.2893081761006289,0.7603559999999986,0.8541213229333491,0.9124777568981008
16749,simple_time_schedule,0.28113879003558717,0.0,0.8693181818181818,0.056,0.2556818181818182,0.7202999999999989,0.8490316603041086,0.92
16749,simple_anti_capture,0.2182061579651941,0.0,0.7801418439716312,0.11533333333333333,0.3617021276595745,0.7383786666666652,0.7999284122111139,0.78
16749,simple_frozen_core,0.2065120428189117,0.0,0.7687074829931972,0.136,0.35374149659863946,0.7422031111111096,0.796160384028028,0.78
16749,tdc_evidence_validated,0.14185022026431718,0.0,0.8387096774193549,0.051333333333333335,0.2903225806451613,0.7676248888888874,0.8551543518153254,0.9135361801508931
16750,simple_time_schedule,0.2652970075926753,0.0,0.84375,0.07066666666666667,0.3125,0.7120342222222215,0.8292447878259144,0.92
16750,simple_anti_capture,0.22108540925266904,0.0,0.8012048192771084,0.11066666666666666,0.3072289156626506,0.7187586666666662,0.8167940520218954,0.78
16750,simple_frozen_core,0.20044150110375275,0.0,0.7692307692307693,0.12933333333333333,0.378698224852071,0.7377924444444428,0.7931994734220689,0.78
16750,tdc_evidence_validated,0.14720357941834453,0.0,0.8741258741258742,0.06,0.26573426573426573,0.7722653333333317,0.868573021305674,0.9134129947925145
16751,simple_time_schedule,0.2549019607843137,0.0,0.7924528301886793,0.059333333333333335,0.33962264150943394,0.7236857777777769,0.8123924773560243,0.92
16751,simple_anti_capture,0.22001763668430335,0.0,0.8181818181818182,0.106,0.2857142857142857,0.7388435555555546,0.827982961398108,0.78
16751,simple_frozen_core,0.20861074123391035,0.0,0.7924528301886793,0.132,0.34591194968553457,0.7270373333333321,0.8046694486800827,0.78
16751,tdc_evidence_validated,0.14223002633889376,0.0,0.8571428571428571,0.06666666666666667,0.30714285714285716,0.7848742222222203,0.8551970509157293,0.913937563778046
16752,simple_time_schedule,0.26991150442477874,0.0,0.8653846153846154,0.06333333333333334,0.2692307692307692,0.6972977777777778,0.844473531260873,0.92
16752,simple_anti_capture,0.19919606967396158,0.0,0.7658227848101266,0.126,0.36075949367088606,0.7195506666666659,0.7958095136211728,0.78
16752,simple_frozen_core,0.19492656875834447,0.0,0.8344827586206897,0.112,0.27586206896551724,0.7343075555555544,0.8370949963891573,0.78
16752,tdc_evidence_validated,0.13285457809694792,0.0,0.8166666666666667,0.048666666666666664,0.32222222222222224,0.7721853333333322,0.8440833279553162,0.9123645488274219
16753,simple_time_schedule,0.2756152125279642,0.0,0.8421052631578947,0.07066666666666667,0.3223684210526316,0.7076062222222217,0.8251560138718159,0.92
16753,simple_anti_capture,0.2282657155595185,0.0,0.7361111111111112,0.12933333333333333,0.375,0.7327257777777763,0.7799051642661119,0.78
16753,simple_frozen_core,0.21670428893905191,0.0,0.8012820512820513,0.12,0.34615384615384615,0.7378208888888875,0.8087280812579344,0.78
16753,tdc_evidence_validated,0.14653641207815277,0.0,0.9027777777777778,0.062,0.25,0.7731817777777763,0.8800855067535029,0.9138501535560644
16754,simple_time_schedule,0.26405228758169935,0.0,0.8333333333333334,0.06866666666666667,0.35333333333333333,0.7101653333333332,0.8184126264052287,0.92
16754,simple_anti_capture,0.20539599651871193,0.0,0.7721518987341772,0.126,0.31645569620253167,0.71736711111111,0.8056136753115715,0.78
16754,simple_frozen_core,0.2148945715567519,0.0,0.7959183673469388,0.12066666666666667,0.30612244897959184,0.7386399999999984,0.815291380390218,0.78
16754,tdc_evidence_validated,0.1510759771629337,0.0,0.8896103896103896,0.048,0.3246753246753247,0.795871555555553,0.8639922773674634,0.9123569651166077
16755,simple_time_schedule,0.26750448833034113,0.0,0.832258064516129,0.062,0.3161290322580645,0.7235679999999987,0.8267837045369778,0.92
16755,simple_anti_capture,0.21701936064835659,0.0,0.7818181818181819,0.11933333333333333,0.3515151515151515,0.7248671111111106,0.8013743981960988,0.78
16755,simple_frozen_core,0.20026466696074108,0.0,0.7628205128205128,0.124,0.36538461538461536,0.7172564444444439,0.7941024351725046,0.78
16755,tdc_evidence_validated,0.1442133815551537,0.0,0.8208092485549133,0.06333333333333334,0.2947976878612717,0.7708688888888872,0.8465281191320537,0.9126789279909472
16756,simple_time_schedule,0.2489025460930641,0.0,0.8758169934640523,0.06333333333333334,0.2679738562091503,0.73388711111111,0.852259454788801,0.92
16756,simple_anti_capture,0.20350404312668463,0.0,0.7567567567567568,0.13333333333333333,0.3783783783783784,0.7557977777777752,0.7890926964247267,0.78
16756,simple_frozen_core,0.2139991083370486,0.0,0.8333333333333334,0.124,0.30666666666666664,0.7389448888888878,0.8259445870550354,0.78
16756,tdc_evidence_validated,0.125,0.0,0.8670520231213873,0.05533333333333333,0.2658959537572254,0.7679115555555536,0.8701928784071933,0.9136955206072752
16757,simple_time_schedule,0.28132066938037087,0.0,0.8354430379746836,0.059333333333333335,0.2848101265822785,0.6993177777777764,0.8315787034738085,0.92
16757,simple_anti_capture,0.2108782880071333,0.0,0.7814569536423841,0.118,0.3443708609271523,0.7273324444444433,0.8038932513640638,0.78
16757,simple_frozen_core,0.22316636851520572,0.0,0.7702702702702703,0.12266666666666666,0.35135135135135137,0.7295111111111099,0.7966679636631264,0.78
16757,tdc_evidence_validated,0.14729370008873113,0.0,0.7831325301204819,0.05333333333333334,0.3192771084337349,0.7678617777777764,0.8315776904480863,0.9121882185801282
16758,simple_time_schedule,0.27629233511586454,0.0,0.8108108108108109,0.056,0.33513513513513515,0.6884528888888888,0.8149934048555507,0.92
16758,simple_anti_capture,0.22395369545859306,0.0,0.7857142857142857,0.122,0.2987012987012987,0.74502711111111,0.8124615930542675,0.78
16758,simple_frozen_core,0.22719298245614036,0.0,0.7794117647058824,0.12266666666666666,0.3235294117647059,0.7232115555555545,0.8041590917371861,0.78
16758,tdc_evidence_validated,0.1434245366284201,0.0,0.8780487804878049,0.051333333333333335,0.2804878048780488,0.7518159999999987,0.8680702780427528,0.9139139692074221
16759,simple_time_schedule,0.2831621259490844,0.0,0.852112676056338,0.054,0.29577464788732394,0.7351893333333321,0.8365237489398981,0.92
16759,simple_anti_capture,0.20027063599458728,0.0,0.7875,0.126,0.4,0.7089235555555559,0.79388905318298,0.78
16759,simple_frozen_core,0.20657065706570657,0.0,0.764367816091954,0.128,0.3448275862068966,0.7435955555555539,0.7981287578192301,0.78
16759,tdc_evidence_validated,0.13259423503325943,0.0,0.8232044198895028,0.056666666666666664,0.32044198895027626,0.7579644444444431,0.844428313049917,0.9122464990562535
16760,simple_time_schedule,0.25727069351230425,0.0,0.8024691358024691,0.06266666666666666,0.32098765432098764,0.7181302222222214,0.8179705216737094,0.92
16760,simple_anti_capture,0.21444493981275078,0.0,0.7986577181208053,0.11666666666666667,0.35570469798657717,0.7584946666666645,0.8077738709318076,0.78
16760,simple_frozen_core,0.21231326392032593,0.0,0.7658227848101266,0.11066666666666666,0.33544303797468356,0.728940888888888,0.8021720064548112,0.78
16760,tdc_evidence_validated,0.1408888888888889,0.0,0.8333333333333334,0.06533333333333333,0.3333333333333333,0.7756555555555539,0.842875111111111,0.9129383577407433
16761,simple_time_schedule,0.27460456942003514,0.0,0.8223684210526315,0.06866666666666667,0.3223684210526316,0.7307115555555539,0.8206606646086803,0.92
16761,simple_anti_capture,0.2313499111900533,0.0,0.7586206896551724,0.11933333333333333,0.3218390804597701,0.7544657777777759,0.7995280343491012,0.78
16761,simple_frozen_core,0.20837083708370838,0.0,0.7901234567901234,0.11466666666666667,0.37037037037037035,0.7276977777777769,0.8022589568823547,0.78
16761,tdc_evidence_validated,0.14656690140845072,0.0,0.8702290076335878,0.06666666666666667,0.2824427480916031,0.77270222222222,0.8629688753634615,0.9126806544007121
16762,simple_time_schedule,0.2583479789103691,0.0,0.8361581920903954,0.06466666666666666,0.2994350282485876,0.7011933333333331,0.8311994682632827,0.92
16762,simple_anti_capture,0.2243447356730342,0.0,0.7808219178082192,0.128,0.3219178082191781,0.7114782222222217,0.8038738795932943,0.78
16762,simple_frozen_core,0.22883597883597884,0.0,0.8313253012048193,0.11666666666666667,0.26506024096385544,0.736793333333332,0.8328202384649708,0.78
16762,tdc_evidence_validated,0.13418389793224814,0.0,0.88125,0.06933333333333333,0.26875,0.7885915555555533,0.8709029165117073,0.9135006918785359
16763,simple_time_schedule,0.2678492239467849,0.0,0.847682119205298,0.06333333333333334,0.304635761589404,0.7239142222222209,0.8334351609800476,0.92
16763,simple_anti_capture,0.21144389807778274,0.0,0.7586206896551724,0.132,0.3793103448275862,0.7214173333333322,0.7872186855334782,0.78
16763,simple_frozen_core,0.22378854625550662,0.0,0.8083832335329342,0.13466666666666666,0.38922155688622756,0.7319173333333314,0.7983769555401969,0.78
16763,tdc_evidence_validated,0.1479660259275816,0.0,0.8636363636363636,0.054,0.2857142857142857,0.7830479999999981,0.8628347283181904,0.9136672028144649
16764,simple_time_schedule,0.25886524822695034,0.0,0.788235294117647,0.06333333333333334,0.3235294117647059,0.6992399999999994,0.8120931711305798,0.92
16764,simple_anti_capture,0.20284697508896798,0.0,0.7662337662337663,0.12933333333333333,0.33116883116883117,0.7489728888888869,0.8019167026794636,0.78
16764,simple_frozen_core,0.21900089206066012,0.0,0.8278145695364238,0.12066666666666667,0.2980132450331126,0.7354475555555536,0.8257794991880343,0.78
16764,tdc_evidence_validated,0.13670999551770507,0.0,0.856353591160221,0.05333333333333334,0.27624309392265195,0.7673115555555542,0.8636105214132794,0.9133568737288306
16765,simple_time_schedule,0.2572178477690289,0.0,0.8579881656804734,0.06733333333333333,0.24260355029585798,0.7154151111111102,0.8493618454017507,0.92
16765,simple_anti_capture,0.2288135593220339,0.0,0.7677419354838709,0.11133333333333334,0.34838709677419355,0.7312284444444432,0.7978204007630155,0.78
16765,simple_frozen_core,0.21503957783641162,0.0,0.7848101265822784,0.12333333333333334,0.33544303797468356,0.742371555555554,0.8057437517048713,0.78
16765,tdc_evidence_validated,0.14658990256864482,0.0,0.863013698630137,0.052,0.2328767123287671,0.7617106666666654,0.8729146074303441,0.9140273632295797
16766,simple_time_schedule,0.2872952633908809,0.0,0.8040540540540541,0.07266666666666667,0.2905405405405405,0.698935999999999,0.8177642112333847,0.92
16766,simple_anti_capture,0.21843154630039877,0.0,0.7658227848101266,0.112,0.33544303797468356,0.6891364444444448,0.7994832691438233,0.78
16766,simple_frozen_core,0.2122704881325571,0.0,0.868421052631579,0.12,0.2565789473684211,0.7424826666666653,0.8475919646438981,0.78
16766,tdc_evidence_validated,0.1408888888888889,0.0,0.8579881656804734,0.058666666666666666,0.2485207100591716,0.7640657777777766,0.8679704943589743,0.9141718687736998
16767,simple_time_schedule,0.2678729037952339,0.0,0.8353658536585366,0.06,0.2804878048780488,0.6935026666666664,0.8339500952572851,0.92
16767,simple_anti_capture,0.2005288673424416,0.0,0.7530120481927711,0.12066666666666667,0.3674698795180723,0.718343555555555,0.7913493393484973,0.78
16767,simple_frozen_core,0.2103139013452915,0.0,0.8066666666666666,0.13333333333333333,0.30666666666666664,0.73270311111111,0.8165308449227704,0.78
16767,tdc_evidence_validated,0.13348115299334812,0.0,0.8553459119496856,0.06533333333333333,0.2830188679245283,0.77255822222222,0.8604549674698201,0.9139508457075214
16768,simple_time_schedule,0.26184092940125114,0.0,0.8291139240506329,0.07066666666666667,0.2911392405063291,0.7164684444444435,0.8297873367755266,0.92
16768,simple_anti_capture,0.22286735149620365,0.0,0.7612903225806451,0.12333333333333334,0.3548387096774194,0.7460555555555537,0.7938601478514632,0.78
16768,simple_frozen_core,0.2077125328659071,0.0,0.7777777777777778,0.124,0.3271604938271605,0.7271324444444436,0.8055867777444519,0.78
16768,tdc_evidence_validated,0.13794642857142858,0.0,0.7924528301886793,0.06266666666666666,0.3081761006289308,0.7787893333333312,0.836659702264151,0.9130731231777134
16769,simple_time_schedule,0.25022222222222223,0.0,0.8636363636363636,0.06,0.2662337662337662,0.7224715555555551,0.8489119069552669,0.92
16769,simple_anti_capture,0.20545534535855697,0.0,0.808641975308642,0.114,0.3395061728395062,0.7242782222222215,0.8143787385633822,0.78
16769,simple_frozen_core,0.21238938053097345,0.0,0.7823529411764706,0.12133333333333333,0.32941176470588235,0.7336031111111094,0.8065931405818728,0.78
16769,tdc_evidence_validated,0.14804964539007093,0.0,0.8364779874213837,0.06133333333333333,0.2893081761006289,0.7558622222222205,0.8515492995405682,0.9127451836551093
16770,simple_time_schedule,0.26308724832214764,0.0,0.8909090909090909,0.06066666666666667,0.23636363636363636,0.7219373333333324,0.8611252785682326,0.92
16770,simple_anti_capture,0.20144861928474422,0.0,0.7975460122699386,0.12733333333333333,0.34355828220858897,0.7269875555555548,0.8085088427616217,0.78
16770,simple_frozen_core,0.2157293497363796,0.0,0.7440476190476191,0.10333333333333333,0.36904761904761907,0.7227471111111105,0.7895125373861133,0.78
16770,tdc_evidence_validated,0.13508693713776193,0.0,0.8692307692307693,0.06,0.27692307692307694,0.7911559999999972,0.8673186841853285,0.9137023655154121
16771,simple_time_schedule,0.2566021126760563,0.0,0.7916666666666666,0.07533333333333334,0.3333333333333333,0.7290973333333323,0.8105129308920187,0.92
16771,simple_anti_capture,0.21041023378914867,0.0,0.7714285714285715,0.11333333333333333,0.35428571428571426,0.738673777777777,0.8002609469520587,0.78
16771,simple_frozen_core,0.21090259159964253,0.0,0.8181818181818182,0.126,0.32727272727272727,0.7368368888888874,0.8172671127316056,0.78
16771,tdc_evidence_validated,0.1388511985526911,0.0,0.8285714285714286,0.05733333333333333,0.3028571428571429,0.7904311111111091,0.8498580766470677,0.912583338123971
16772,simple_time_schedule,0.27164835164835166,0.0,0.8268156424581006,0.07133333333333333,0.2905027932960894,0.6998795555555553,0.8270685470696653,0.92
16772,simple_anti_capture,0.22054246331702979,0.0,0.7672955974842768,0.11933333333333333,0.3584905660377358,0.7194977777777768,0.7949145322844627,0.78
16772,simple_frozen_core,0.20276292335115864,0.0,0.82,0.112,0.35333333333333333,0.7449657777777755,0.8165851551752821,0.78
16772,tdc_evidence_validated,0.12444246208742195,0.0,0.8987341772151899,0.051333333333333335,0.25949367088607594,0.7904413333333313,0.8826772276284359,0.9138951492776122
16773,simple_time_schedule,0.281195079086116,0.0,0.8255813953488372,0.06,0.27906976744186046,0.7164946666666655,0.8303529407108894,0.92
16773,simple_anti_capture,0.21390374331550802,0.0,0.8404907975460123,0.116,0.32515337423312884,0.7193133333333327,0.8250625736863401,0.78
16773,simple_frozen_core,0.20662251655629138,0.0,0.8053691275167785,0.13066666666666665,0.28859060402684567,0.75657822222222,0.8217085940206723,0.78
16773,tdc_evidence_validated,0.14986498649864988,0.0,0.8926553672316384,0.043333333333333335,0.2711864406779661,0.7737088888888878,0.8757265794796429,0.9127251901607825
16774,simple_time_schedule,0.2712975098296199,0.0,0.8208955223880597,0.06066666666666667,0.29850746268656714,0.7003822222222212,0.8256808016918465,0.92
16774,simple_anti_capture,0.22030905077262694,0.0,0.774390243902439,0.13533333333333333,0.3475609756097561,0.7186133333333324,0.796346144273946,0.78
16774,simple_frozen_core,0.21964529331514324,0.0,0.7549668874172185,0.11533333333333333,0.3509933774834437,0.7322631111111101,0.794071574108801,0.78
16774,tdc_evidence_validated,0.12212708427219468,0.0,0.868421052631579,0.058,0.2236842105263158,0.789276444444443,0.879822739663881,0.9144437424975815
16775,simple_time_schedule,0.26403508771929823,0.0,0.8333333333333334,0.07466666666666667,0.3541666666666667,0.7238186666666656,0.8177145010526315,0.92
16775,simple_anti_capture,0.23378914865460962,0.0,0.7668711656441718,0.106,0.3619631901840491,0.7329764444444431,0.7951772886225741,0.78
16775,simple_frozen_core,0.20428189116859946,0.0,0.7083333333333334,0.12533333333333332,0.390625,0.7181035555555546,0.7719396774586182,0.78
16775,tdc_evidence_validated,0.1320249776984835,0.0,0.8943661971830986,0.062,0.2887323943661972,0.7796391111111092,0.8721054478483468,0.9139251996410358
16776,simple_time_schedule,0.2747887950200089,0.0,0.8263157894736842,0.05733333333333333,0.3,0.6904159999999994,0.826720945539304,0.92
16776,simple_anti_capture,0.2158493870402802,0.0,0.7588235294117647,0.11933333333333333,0.3588235294117647,0.7532582222222203,0.7943137676444261,0.78
16776,simple_frozen_core,0.20730058584948174,0.0,0.7581699346405228,0.11866666666666667,0.37254901960784315,0.7134955555555552,0.791098916673883,0.78
16776,tdc_evidence_validated,0.13153070577451878,0.0,0.8243243243243243,0.05733333333333333,0.27702702702702703,0.7839711111111096,0.8545164375279037,0.913689535930003
16777,simple_time_schedule,0.2831298055178652,0.0,0.8933333333333333,0.06266666666666666,0.26666666666666666,0.7157706666666653,0.8523793205608322,0.92
16777,simple_anti_capture,0.1971326164874552,0.0,0.8111888111888111,0.122,0.36363636363636365,0.7435795555555537,0.810813986543349,0.78
16777,simple_frozen_core,0.20928116469517744,0.0,0.7741935483870968,0.11,0.3709677419354839,0.7222031111111108,0.7978532775161519,0.78
16777,tdc_evidence_validated,0.1487858719646799,0.0,0.8609271523178808,0.06066666666666667,0.31125827814569534,0.7686786666666655,0.8550236146578365,0.9129636817786378
16778,simple_time_schedule,0.25975177304964536,0.0,0.8156424581005587,0.06,0.31843575418994413,0.6999400000000001,0.8218379383652284,0.92
16778,simple_anti_capture,0.22227112676056338,0.0,0.7615894039735099,0.134,0.33112582781456956,0.7367942222222208,0.7964854667715491,0.78
16778,simple_frozen_core,0.20134228187919462,0.0,0.7823529411764706,0.118,0.3764705882352941,0.7399408888888868,0.7995814807983505,0.78
16778,tdc_evidence_validated,0.13956579530350022,0.0,0.84,0.06133333333333333,0.28,0.7632519999999988,0.8559508686575099,0.9135942264094083
16779,simple_time_schedule,0.28380782918149466,0.0,0.8246753246753247,0.06466666666666666,0.33116883116883117,0.7032626666666655,0.8179262417500884,0.92
16779,simple_anti_capture,0.22503328894806923,0.0,0.7861635220125787,0.12,0.3710691823899371,0.7317982222222209,0.7978024885619454,0.78
16779,simple_frozen_core,0.2179372197309417,0.0,0.7771084337349398,0.11466666666666667,0.3493975903614458,0.7202039999999987,0.8009099612858608,0.78
16779,tdc_evidence_validated,0.13961760782570032,0.0,0.821656050955414,0.05266666666666667,0.267515923566879,0.784904888888887,0.8553633610332059,0.9141339585799724
16780,simple_time_schedule,0.2639080459770115,0.0,0.8511904761904762,0.06866666666666667,0.2857142857142857,0.6966951111111106,0.8367749637219485,0.92
16780,simple_anti_capture,0.21665947345705655,0.0,0.8414634146341463,0.12333333333333334,0.3048780487804878,0.7265271111111101,0.8279921727946027,0.78
16780,simple_frozen_core,0.19911699779249448,0.0,0.8,0.12866666666666668,0.3,0.7570742222222203,0.8192465891979396,0.78
16780,tdc_evidence_validated,0.13028169014084506,0.0,0.8658536585365854,0.058666666666666666,0.2804878048780488,0.8091586666666639,0.8672254466323142,0.9140043792992094
16781,simple_time_schedule,0.2710526315789474,0.0,0.80625,0.07066666666666667,0.325,0.7188759999999988,0.8149626715789473,0.92
16781,simple_anti_capture,0.21378402107111502,0.0,0.8070175438596491,0.124,0.3508771929824561,0.7346493333333325,0.8090660349447807,0.78
16781,simple_frozen_core,0.2099099099099099,0.0,0.7602739726027398,0.13133333333333333,0.3424657534246575,0.7355995555555542,0.7959856359307251,0.78
16781,tdc_evidence_validated,0.13155555555555556,0.0,0.8406593406593407,0.042666666666666665,0.34615384615384615,0.7242595555555554,0.8458396374114774,0.9106690966433555
16782,simple_time_schedule,0.26961858833844804,0.0,0.8351648351648352,0.058,0.2967032967032967,0.7186808888888887,0.831769424396964,0.92
16782,simple_anti_capture,0.22919389978213509,0.0,0.8125,0.11733333333333333,0.3055555555555556,0.7365524444444435,0.8188938406971678,0.78
16782,simple_frozen_core,0.208955223880597,0.0,0.8552631578947368,0.12,0.25,0.7522519999999981,0.8458152960251374,0.78
16782,tdc_evidence_validated,0.1494050242397532,0.0,0.8506493506493507,0.056,0.3051948051948052,0.759641777777776,0.8535448118733897,0.9132207886755279
16783,simple_time_schedule,0.2869757174392936,0.0,0.8,0.06666666666666667,0.3032258064516129,0.6975239999999996,0.8150791982681763,0.92
16783,simple_anti_capture,0.21074007220216606,0.0,0.7735849056603774,0.12933333333333333,0.3333333333333333,0.7133702222222215,0.8011600038120321,0.78
16783,simple_frozen_core,0.20096533567354102,0.0,0.7777777777777778,0.11266666666666666,0.29012345679012347,0.7422559999999984,0.8165837349810129,0.78
16783,tdc_evidence_validated,0.13769751693002258,0.0,0.8287671232876712,0.056,0.2945205479452055,0.769429777777776,0.851145566138168,0.9126173105078723
16784,simple_time_schedule,0.24857017157941047,0.0,0.8076923076923077,0.06333333333333334,0.2948717948717949,0.7243822222222209,0.8261087982011047,0.92
16784,simple_anti_capture,0.22093023255813954,0.0,0.7701863354037267,0.11866666666666667,0.35403726708074534,0.7439164444444435,0.797714872424607,0.78
16784,simple_frozen_core,0.2017897091722595,0.0,0.7697368421052632,0.11333333333333333,0.34210526315789475,0.7533728888888872,0.8039843562714392,0.78
16784,tdc_evidence_validated,0.15762049500651323,0.0,0.9210526315789473,0.062,0.21710526315789475,0.7780617777777756,0.8907903386523044,0.9157803337992407
16785,simple_time_schedule,0.2673179396092362,0.0,0.8533333333333334,0.07066666666666667,0.26666666666666666,0.7065524444444438,0.8407842528991514,0.92
16785,simple_anti_capture,0.2181571815718157,0.0,0.7839506172839507,0.11466666666666667,0.3395061728395062,0.7282666666666656,0.8052326118638964,0.78
16785,simple_frozen_core,0.20142285460204534,0.0,0.7315436241610739,0.106,0.3959731543624161,0.7195564444444439,0.7817715145093305,0.78
16785,tdc_evidence_validated,0.13145125716806352,0.0,0.8741721854304636,0.05333333333333334,0.23841059602649006,0.7726555555555541,0.8774725826425342,0.9146479981042765
16786,simple_time_schedule,0.27755819060166886,0.0,0.8481012658227848,0.05733333333333333,0.31645569620253167,0.6982742222222217,0.8298920627109843,0.92
16786,simple_anti_capture,0.20807174887892377,0.0,0.7828947368421053,0.12666666666666668,0.32894736842105265,0.732187999999999,0.8064364225253716,0.78
16786,simple_frozen_core,0.22251891410769917,0.0,0.7398843930635838,0.11466666666666667,0.3583815028901734,0.7266364444444431,0.7875618271437402,0.78
16786,tdc_evidence_validated,0.13580786026200872,0.0,0.825,0.06133333333333333,0.25625,0.7966879999999983,0.8580644195633187,0.9136477891150727
16787,simple_time_schedule,0.27477876106194693,0.0,0.7960526315789473,0.06533333333333333,0.3157894736842105,0.7160048888888879,0.8140690637437251,0.92
16787,simple_anti_capture,0.1933069132540731,0.0,0.8333333333333334,0.11133333333333334,0.32142857142857145,0.7493364444444428,0.8285847756364932,0.78
16787,simple_frozen_core,0.2059874888293119,0.0,0.7248322147651006,0.126,0.3959731543624161,0.7667839999999978,0.7774081451209431,0.78
16787,tdc_evidence_validated,0.12544483985765126,0.0,0.7964071856287425,0.05733333333333333,0.3473053892215569,0.7660262222222209,0.832219849153129,0.9121847340247345
16788,simple_time_schedule,0.26411738550466873,0.0,0.8355263157894737,0.058,0.3157894736842105,0.722299999999999,0.8289755660293463,0.92
16788,simple_anti_capture,0.19718309859154928,0.0,0.7627118644067796,0.11333333333333333,0.3559322033898305,0.7212639999999994,0.7984720448412509,0.78
16788,simple_frozen_core,0.22054246331702979,0.0,0.80625,0.126,0.3125,0.7333453333333323,0.8151528684689491,0.78
16788,tdc_evidence_validated,0.12966252220248667,0.0,0.8561643835616438,0.06133333333333333,0.23972602739726026,0.7896204444444425,0.8712961742584706,0.914207884629868
16789,simple_time_schedule,0.2510841283607979,0.0,0.8581560283687943,0.058,0.2978723404255319,0.7264946666666657,0.8413403491216869,0.92
16789,simple_anti_capture,0.20546105640107432,0.0,0.7314285714285714,0.12133333333333333,0.4342857142857143,0.729518666666665,0.7711476273419448,0.78
16789,simple_frozen_core,0.20896184560780834,0.0,0.7956204379562044,0.11666666666666667,0.31386861313868614,0.740409333333332,0.8152741237073642,0.78
16789,tdc_evidence_validated,0.14330357142857142,0.0,0.7987012987012987,0.05733333333333333,0.37662337662337664,0.7572168888888874,0.8241918898412698,0.9101887523543943
16790,simple_time_schedule,0.2630415561450044,0.0,0.8226950354609929,0.07333333333333333,0.2978723404255319,0.7188204444444432,0.8259610424706686,0.92
16790,simple_anti_capture,0.2136139722346619,0.0,0.7945205479452054,0.11533333333333333,0.3356164383561644,0.7353431111111096,0.8099806450439205,0.78
16790,simple_frozen_core,0.22261021388040156,0.0,0.8,0.12466666666666666,0.29375,0.7424555555555541,0.817342792278966,0.78
16790,tdc_evidence_validated,0.13984410820724438,0.0,0.8819444444444444,0.058,0.25,0.7703933333333316,0.8753808915176524,0.9141529696252204
16791,simple_time_schedule,0.2884784520668426,0.0,0.8333333333333334,0.07466666666666667,0.3333333333333333,0.720137777777777,0.8183118611550865,0.92
16791,simple_anti_capture,0.21714031971580816,0.0,0.8,0.132,0.39285714285714285,0.7228719999999993,0.7961838066683582,0.78
16791,simple_frozen_core,0.21710234824988922,0.0,0.7302631578947368,0.11133333333333334,0.35526315789473684,0.7320933333333326,0.7868757203678225,0.78
16791,tdc_evidence_validated,0.14844444444444443,0.0,0.8538011695906432,0.06,0.2807017543859649,0.7380177777777772,0.8579384888888888,0.913226384100575
16792,simple_time_schedule,0.27025823686553874,0.0,0.8171428571428572,0.06466666666666666,0.26285714285714284,0.7122826666666663,0.8315865820769199,0.92
16792,simple_anti_capture,0.2198581560283688,0.0,0.7898089171974523,0.12,0.34394904458598724,0.7378968888888873,0.8052885999536221,0.78
16792,simple_frozen_core,0.21336874723328905,0.0,0.7515527950310559,0.152,0.39751552795031053,0.7450217777777767,0.7785319794177054,0.78
16792,tdc_evidence_validated,0.14228187919463087,0.0,0.8587570621468926,0.06666666666666667,0.2824858757062147,0.7583097777777764,0.8595428715266875,0.9141422613790485
16793,simple_time_schedule,0.26598579040852577,0.0,0.88125,0.06333333333333334,0.26875,0.7060266666666661,0.850228056009473,0.92
16793,simple_anti_capture,0.1950354609929078,0.0,0.7978723404255319,0.12066666666666667,0.3404255319148936,0.7271933333333322,0.811339364539007,0.78
16793,simple_frozen_core,0.21284080914687775,0.0,0.7987804878048781,0.116,0.38414634146341464,0.7234968888888881,0.801067040323773,0.78
16793,tdc_evidence_validated,0.1345390383767093,0.0,0.8692307692307693,0.048,0.26153846153846155,0.7949657777777757,0.8727847041999102,0.9139316467870617
16794,simple_time_schedule,0.28552971576227393,0.0,0.8580246913580247,0.068,0.2777777777777778,0.7195515555555545,0.8384197538673557,0.92
16794,simple_anti_capture,0.2029051293690422,0.0,0.7682926829268293,0.11533333333333333,0.3780487804878049,0.7287546666666654,0.7948615173354884,0.78
