seed,model,critical_recall,critical_precision,f1_like,false_alarm_rate,miss_rate,review_trigger_rate,irreversible_core_violation_rate,net_vigilance_value,long_term_trajectory_value,final_threshold
14607,fixed_threshold,0.7371737173717372,0.43867166577396893,0.5500335795836132,0.16903225806451613,0.26282628262826285,0.30112903225806453,0.11431143114311432,0.6942384435834602,0.9074293548386834,0.58
14607,calibrated_score,0.3393829401088929,0.5451895043731778,0.41834451901565994,0.05032258064516129,0.6606170598911071,0.11064516129032258,0.16424682395644283,0.5862810221167092,0.8553864516128941,0.6
14607,structural_score,0.45610859728506786,0.40942323314378554,0.4315068493150685,0.11725806451612904,0.5438914027149321,0.1985483870967742,0.1493212669683258,0.5829619179207504,0.8696074193548233,0.17
14607,adaptive_detector,0.08858447488584476,0.6466666666666666,0.15582329317269078,0.008548387096774194,0.9114155251141552,0.024193548387096774,0.29863013698630136,0.5054092355280602,0.7276612903225823,0.76
14608,fixed_threshold,0.7103513770180437,0.40454299621416984,0.5155065472088215,0.17758064516129032,0.2896486229819563,0.2982258064516129,0.12725546058879392,0.6708801723835849,0.8997925806451369,0.58
14608,calibrated_score,0.34642233856893545,0.5890207715133531,0.43626373626373627,0.04467741935483871,0.6535776614310645,0.10870967741935483,0.15881326352530542,0.6031142470320144,0.8560909677419268,0.6
14608,structural_score,0.45200372786579684,0.39950576606260296,0.42413642326191514,0.11758064516129033,0.5479962721342032,0.19580645161290322,0.14259086672879775,0.5796439762808918,0.8801619354838556,0.17
14608,adaptive_detector,0.08440366972477065,0.6814814814814815,0.15020408163265309,0.006935483870967742,0.9155963302752294,0.021774193548387097,0.30275229357798167,0.5131994552409764,0.7251467741935509,0.76
14609,fixed_threshold,0.6980609418282548,0.4160704457897633,0.5213793103448277,0.17112903225806453,0.30193905817174516,0.2930645161290323,0.14312096029547552,0.6680603032621429,0.882058387096751,0.58
14609,calibrated_score,0.33695652173913043,0.5619335347432024,0.4212910532276331,0.0467741935483871,0.6630434782608695,0.1067741935483871,0.18568840579710144,0.5872553682227204,0.8358277419354776,0.6
14609,structural_score,0.42344706911636043,0.40066225165562913,0.4117396852403232,0.1167741935483871,0.5765529308836396,0.19483870967741934,0.14873140857392825,0.5682789365172549,0.8655625806451471,0.17
14609,adaptive_detector,0.081374321880651,0.6293706293706294,0.14411529223378705,0.008548387096774194,0.918625678119349,0.023064516129032257,0.2613019891500904,0.5037989905969897,0.759483548387099,0.76
14610,fixed_threshold,0.6950757575757576,0.40891364902506966,0.5149070501578394,0.17112903225806453,0.30492424242424243,0.28951612903225804,0.13446969696969696,0.6663062322842042,0.8926241935483641,0.58
14610,calibrated_score,0.3281535648994516,0.5557275541795665,0.4126436781609195,0.04629032258064516,0.6718464351005484,0.10419354838709677,0.15722120658135283,0.5868144187145377,0.8630574193548318,0.6
14610,structural_score,0.4366453965360073,0.39423868312757204,0.4143598615916955,0.11870967741935484,0.5633546034639927,0.19596774193548386,0.16864175022789427,0.567961659987456,0.8511274193548255,0.17
14610,adaptive_detector,0.06443071491615181,0.6239316239316239,0.11679999999999999,0.0070967741935483875,0.9355692850838482,0.018870967741935484,0.27714033539276256,0.49356465335131167,0.7382841935483897,0.76
14611,fixed_threshold,0.7237185056472633,0.4461703267273701,0.5520212060967528,0.1667741935483871,0.27628149435273675,0.30112903225806453,0.1268462206776716,0.6896259734824864,0.8919777419354584,0.58
14611,calibrated_score,0.3434433541480821,0.5703703703703704,0.42873051224944325,0.0467741935483871,0.656556645851918,0.10887096774193548,0.1694915254237288,0.5946741793734687,0.8481532258064436,0.6
14611,structural_score,0.44658493870402804,0.4228855721393035,0.43441226575809194,0.11225806451612903,0.553415061295972,0.19451612903225807,0.13572679509632224,0.5861874980782209,0.8784380645161132,0.17
14611,adaptive_detector,0.0776173285198556,0.688,0.13949716139497162,0.006290322580645161,0.9223826714801444,0.020161290322580645,0.2518050541516246,0.5207135181087691,0.7677822580645182,0.76
14612,fixed_threshold,0.7194690265486726,0.45016611295681064,0.5538147138964579,0.16016129032258064,0.28053097345132744,0.2912903225806452,0.13274336283185842,0.6893767714052408,0.8878251612902982,0.58
14612,calibrated_score,0.33031674208144796,0.5547112462006079,0.41406693136698813,0.04725806451612903,0.669683257918552,0.10612903225806451,0.18371040723981902,0.5829393941558462,0.8373206451612836,0.6
14612,structural_score,0.44646098003629764,0.3945469125902165,0.4189016602809707,0.1217741935483871,0.5535390199637024,0.20112903225806453,0.14882032667876588,0.5743977008317415,0.8695067741935343,0.17
14612,adaptive_detector,0.07517482517482517,0.6825396825396826,0.1354330708661417,0.0064516129032258064,0.9248251748251748,0.02032258064516129,0.2692307692307692,0.515439331278041,0.7435219354838734,0.76
14613,fixed_threshold,0.7229129662522202,0.4264012572027239,0.5364085667215815,0.17661290322580644,0.27708703374777977,0.30790322580645163,0.13943161634103018,0.6799998979973965,0.8814635483870722,0.58
14613,calibrated_score,0.3273542600896861,0.5244252873563219,0.40309221424627284,0.05338709677419355,0.672645739910314,0.11225806451612903,0.16771300448430493,0.5747899411570072,0.8503961290322503,0.6
14613,structural_score,0.4565619223659889,0.4029363784665579,0.42807625649913345,0.11806451612903225,0.5434380776340111,0.19774193548387098,0.14695009242144177,0.5815520887790555,0.8742638709677271,0.17
14613,adaptive_detector,0.06578947368421052,0.635593220338983,0.11923688394276628,0.006935483870967742,0.9342105263157895,0.01903225806451613,0.2807017543859649,0.4968054338963867,0.7332174193548423,0.76
14614,fixed_threshold,0.7069457659372027,0.4005390835579515,0.5113558155540262,0.17935483870967742,0.29305423406279735,0.2991935483870968,0.1351094196003806,0.6668889563485606,0.8913919354838478,0.58
14614,calibrated_score,0.3318544809228039,0.551622418879056,0.414404432132964,0.04903225806451613,0.6681455190771961,0.10935483870967742,0.17213842058562556,0.5841910262914882,0.8453399999999913,0.6
14614,structural_score,0.4407239819004525,0.4051580698835274,0.42219332466406584,0.1153225806451613,0.5592760180995475,0.1938709677419355,0.13755656108597286,0.578152258399675,0.8799309677419218,0.17
14614,adaptive_detector,0.0790616854908775,0.6546762589928058,0.14108527131782944,0.007741935483870968,0.9209383145091226,0.022419354838709677,0.28236316246741966,0.5067811386226352,0.7293635483870996,0.76
14615,fixed_threshold,0.724294813466788,0.42094130089899523,0.5324414715719065,0.17661290322580644,0.275705186533212,0.305,0.12829845313921748,0.6807775182861782,0.8946654838709426,0.58
14615,calibrated_score,0.3500897666068223,0.5710102489019033,0.4340567612687813,0.04725806451612903,0.6499102333931778,0.11016129032258065,0.1687612208258528,0.5974087340580858,0.8504254838709604,0.6
14615,structural_score,0.4456993918331885,0.4087649402390438,0.4264339152119701,0.11967741935483871,0.5543006081668115,0.20241935483870968,0.16507384882710685,0.5758662008673359,0.8491338709677275,0.17
14615,adaptive_detector,0.0741733690795353,0.6335877862595419,0.1328,0.007741935483870968,0.9258266309204647,0.021129032258064517,0.26541554959785524,0.5017304240801416,0.7528332258064532,0.76
14616,fixed_threshold,0.7159090909090909,0.4455930359085963,0.5492957746478873,0.16435483870967743,0.2840909090909091,0.2964516129032258,0.14335664335664336,0.6842905706950566,0.8759787096773944,0.58
14616,calibrated_score,0.34591194968553457,0.5628654970760234,0.42849193099610466,0.0482258064516129,0.6540880503144654,0.11032258064516129,0.16981132075471697,0.5931984235797447,0.8495199999999915,0.6
14616,structural_score,0.4607142857142857,0.4168012924071082,0.4376590330788804,0.11645161290322581,0.5392857142857143,0.1996774193548387,0.15357142857142858,0.5862430715514096,0.8644625806451467,0.17
14616,adaptive_detector,0.0846084608460846,0.6482758620689655,0.14968152866242035,0.008225806451612904,0.9153915391539154,0.02338709677419355,0.27362736273627364,0.5084074333017284,0.7470919354838723,0.76
14617,fixed_threshold,0.7171350861287398,0.4289587852494577,0.5368171021377672,0.16983870967741935,0.2828649138712602,0.2974193548387097,0.12601994560290117,0.6818856335603696,0.8964167741935258,0.58
14617,calibrated_score,0.3381165919282511,0.5729483282674772,0.42526790750141,0.045322580645161294,0.6618834080717488,0.10612903225806451,0.16681614349775784,0.5940611893718588,0.8520625806451538,0.6
14617,structural_score,0.4511415525114155,0.40032414910858993,0.4242164018892228,0.11935483870967742,0.5488584474885845,0.19903225806451613,0.1680365296803653,0.5751548359881428,0.8529232258064378,0.17
14617,adaptive_detector,0.07878245299910475,0.6616541353383458,0.14079999999999998,0.007258064516129033,0.9212175470008953,0.021451612903225805,0.26589077887197854,0.5113515138019769,0.7528609677419382,0.76
14618,fixed_threshold,0.7144120247568524,0.44739756367663347,0.5502213142662582,0.16096774193548388,0.28558797524314766,0.2912903225806452,0.11405835543766578,0.6895243568186475,0.9055348387096532,0.58
14618,calibrated_score,0.34916201117318435,0.5289139633286318,0.4206393718452047,0.053870967741935484,0.6508379888268156,0.11435483870967741,0.1527001862197393,0.5866486699891202,0.8700119354838622,0.6
14618,structural_score,0.42999096657633246,0.379585326953748,0.40321897501058873,0.12548387096774194,0.5700090334236676,0.20225806451612904,0.14634146341463414,0.5636787279255208,0.8710716129032117,0.17
14618,adaptive_detector,0.10218340611353711,0.7222222222222222,0.17903596021423107,0.007258064516129033,0.8978165938864628,0.026129032258064518,0.2908296943231441,0.5332127138407601,0.7236341935483892,0.76
14619,fixed_threshold,0.6988586479367866,0.4319045035268584,0.5338698859825619,0.1688709677419355,0.30114135206321335,0.297258064516129,0.15452151009657594,0.6713793313944988,0.8653867741935244,0.58
14619,calibrated_score,0.36151079136690645,0.5718349928876245,0.44297520661157025,0.04854838709677419,0.6384892086330936,0.11338709677419355,0.17086330935251798,0.6014110595541371,0.8488641935483778,0.6
14619,structural_score,0.4314410480349345,0.3917525773195876,0.4106400665004156,0.12370967741935483,0.5685589519650655,0.20338709677419356,0.1633187772925764,0.5652395736004636,0.8501203225806324,0.17
14619,adaptive_detector,0.08044901777362021,0.6515151515151515,0.14321398834304747,0.007419354838709678,0.9195509822263798,0.02129032258064516,0.2628624883068288,0.5096013871781577,0.7661858064516154,0.76
14620,fixed_threshold,0.6966604823747681,0.40726681127982645,0.514031485284052,0.17629032258064517,0.3033395176252319,0.2974193548387097,0.12987012987012986,0.6662542116170264,0.8946103225806213,0.58
14620,calibrated_score,0.3480902777777778,0.5463215258855586,0.4252386002120891,0.05370967741935484,0.6519097222222222,0.11838709677419355,0.1892361111111111,0.5852988130902503,0.8243425806451549,0.6
14620,structural_score,0.46415770609318996,0.4153969526864475,0.43842573000423196,0.11758064516129033,0.53584229390681,0.20112903225806453,0.15143369175627241,0.5872971682575816,0.8666358064515985,0.17
14620,adaptive_detector,0.06812227074235808,0.6141732283464567,0.12264150943396226,0.007903225806451614,0.9318777292576419,0.020483870967741936,0.274235807860262,0.49255465691630074,0.7383583870967757,0.76
14621,fixed_threshold,0.6911231884057971,0.42436040044493883,0.5258442453480358,0.16693548387096774,0.3088768115942029,0.29,0.1503623188405797,0.6673413656075188,0.8726819354838484,0.58
14621,calibrated_score,0.3521739130434783,0.5964653902798233,0.4428649535265172,0.04419354838709678,0.6478260869565218,0.10951612903225806,0.16521739130434782,0.6064467749164992,0.8491119354838624,0.6
14621,structural_score,0.4440465532676813,0.4003228410008071,0.42105263157894735,0.11983870967741936,0.5559534467323187,0.19983870967741935,0.1602506714413608,0.5736170105493917,0.8576538709677284,0.17
14621,adaptive_detector,0.0726457399103139,0.6585365853658537,0.13085621970920838,0.0067741935483870966,0.9273542600896861,0.019838709677419356,0.2699551569506726,0.507583445117541,0.7495609677419377,0.76
14622,fixed_threshold,0.7064544650751547,0.42590618336886993,0.5314266711007649,0.17370967741935484,0.29354553492484525,0.3025806451612903,0.1290893015030946,0.6757843978958634,0.890957419354814,0.58
14622,calibrated_score,0.3416955017301038,0.5741279069767442,0.42841648590021697,0.04725806451612903,0.6583044982698962,0.11096774193548387,0.1695501730103806,0.5949656253163638,0.8434141935483808,0.6
14622,structural_score,0.43637992831541217,0.3936944219886823,0.4139396515087123,0.12096774193548387,0.5636200716845878,0.19951612903225807,0.1460573476702509,0.5709154417410605,0.8713358064515971,0.17
14622,adaptive_detector,0.08098271155595996,0.6742424242424242,0.1445978878960195,0.006935483870967742,0.9190172884440401,0.02129032258064516,0.24658780709736125,0.5188588729467916,0.7748632258064528,0.76
14623,fixed_threshold,0.6961913197519929,0.4169761273209549,0.5215660252156602,0.17725806451612902,0.3038086802480071,0.3040322580645161,0.13108945969884853,0.6684252519909057,0.8886467741935239,0.58
14623,calibrated_score,0.3333333333333333,0.5390173410404624,0.4119271120927664,0.05145161290322581,0.6666666666666666,0.11161290322580646,0.16979445933869527,0.5811631183412242,0.8480825806451544,0.6
14623,structural_score,0.4511668107173725,0.41793434747798236,0.43391521197007477,0.11725806451612904,0.5488331892826275,0.2014516129032258,0.14693171996542784,0.5838494785590649,0.8653732258064376,0.17
14623,adaptive_detector,0.06980961015412511,0.6695652173913044,0.1264367816091954,0.006129032258064516,0.9301903898458749,0.018548387096774192,0.27107887579329104,0.5095300667947547,0.7508693548387115,0.76
14624,fixed_threshold,0.7326732673267327,0.4369296833064949,0.5474108944182918,0.16919354838709677,0.26732673267326734,0.30048387096774193,0.1323132313231323,0.6891311971885983,0.8912448387096522,0.58
14624,calibrated_score,0.3615916955017301,0.6049204052098408,0.45262587980508934,0.044032258064516126,0.6384083044982699,0.1114516129032258,0.18858131487889274,0.608683740917177,0.8256009677419269,0.6
14624,structural_score,0.4590017825311943,0.408406026962728,0.4322282836760386,0.12032258064516128,0.5409982174688057,0.20338709677419356,0.1532976827094474,0.582588671161777,0.8637332258064375,0.17
14624,adaptive_detector,0.06982990152193375,0.6141732283464567,0.12540192926045016,0.007903225806451614,0.9301700984780662,0.020483870967741936,0.26589077887197854,0.49453876125066487,0.752455161290324,0.76
14625,fixed_threshold,0.7036713286713286,0.42124542124542125,0.5270049099836334,0.17838709677419354,0.29632867132867136,0.3082258064516129,0.1346153846153846,0.6716956838860064,0.8835880645161039,0.58
14625,calibrated_score,0.35720844811753905,0.5425383542538355,0.43078626799557035,0.05290322580645161,0.642791551882461,0.11564516129032258,0.17079889807162535,0.5907995451391175,0.8515099999999926,0.6
14625,structural_score,0.44660194174757284,0.40544871794871795,0.4250314993700126,0.11967741935483871,0.5533980582524272,0.20129032258064516,0.16063548102383055,0.5759907664420348,0.855246451612889,0.17
14625,adaptive_detector,0.06927985414767548,0.6178861788617886,0.12459016393442625,0.007580645161290323,0.9307201458523245,0.019838709677419356,0.2862351868732908,0.4921723286286587,0.7384641935483895,0.76
14626,fixed_threshold,0.7190605239385727,0.4227296866702071,0.5324414715719062,0.1753225806451613,0.2809394760614273,0.30370967741935484,0.11291779584462511,0.6819823995130465,0.9087480645161031,0.58
14626,calibrated_score,0.37037037037037035,0.5726872246696035,0.4498269896193771,0.04693548387096774,0.6296296296296297,0.10983870967741935,0.16999050332383667,0.6054462960196416,0.8575912903225726,0.6
14626,structural_score,0.43568840579710144,0.39361702127659576,0.41358555460017193,0.11951612903225807,0.5643115942028986,0.19709677419354837,0.14945652173913043,0.570348413456278,0.8685954838709539,0.17
14626,adaptive_detector,0.07923497267759563,0.6590909090909091,0.14146341463414636,0.007258064516129033,0.9207650273224044,0.02129032258064516,0.2641165755919854,0.51108964045532,0.7589600000000014,0.76
14627,fixed_threshold,0.7146788990825688,0.4199460916442049,0.5290322580645161,0.1735483870967742,0.2853211009174312,0.2991935483870968,0.13211009174311927,0.6767865629554352,0.8912951612902992,0.58
14627,calibrated_score,0.3467889908256881,0.5369318181818182,0.42140468227424754,0.052580645161290324,0.653211009174312,0.1135483870967742,0.1669724770642202,0.585940613145363,0.8551522580645068,0.6
14627,structural_score,0.43478260869565216,0.41837571780147664,0.4264214046822743,0.11435483870967741,0.5652173913043478,0.19661290322580646,0.1585677749360614,0.5764078773312495,0.85253774193547,0.17
14627,adaptive_detector,0.08544839255499154,0.6824324324324325,0.15187969924812028,0.007580645161290323,0.9145516074450084,0.023870967741935485,0.2656514382402707,0.5196827240045023,0.7388916129032281,0.76
14628,fixed_threshold,0.7012635379061372,0.42228260869565215,0.5271370420624152,0.1714516129032258,0.29873646209386284,0.2967741935483871,0.13086642599277978,0.6729193563576894,0.891361290322557,0.58
14628,calibrated_score,0.33941605839416056,0.5527488855869243,0.42057659694742794,0.04854838709677419,0.6605839416058394,0.1085483870967742,0.17518248175182483,0.5869798833964084,0.8462867741935404,0.6
14628,structural_score,0.43250214961306965,0.3942006269592476,0.41246412464124643,0.12467741935483871,0.5674978503869303,0.20580645161290323,0.15133276010318142,0.5680718153011758,0.859409032258053,0.17
14628,adaptive_detector,0.058823529411764705,0.5565217391304348,0.10640066500415626,0.008225806451612904,0.9411764705882353,0.018548387096774192,0.2555147058823529,0.4758160300305256,0.7683209677419371,0.76
14629,fixed_threshold,0.7214734950584007,0.4324178782983306,0.5407407407407407,0.17,0.2785265049415993,0.29951612903225805,0.11680143755615453,0.6859487040367401,0.9042261290322321,0.58
14629,calibrated_score,0.3434704830053667,0.5871559633027523,0.4334085778781038,0.043548387096774194,0.6565295169946332,0.10548387096774194,0.1779964221824687,0.5986043160401957,0.8407490322580566,0.6
14629,structural_score,0.44175209692451073,0.39173553719008264,0.4152431011826544,0.11870967741935484,0.5582479030754893,0.19516129032258064,0.14725069897483692,0.5726238934730795,0.874558064516114,0.17
14629,adaptive_detector,0.06830122591943957,0.65,0.12361331220285261,0.0067741935483870966,0.9316987740805605,0.01935483870967742,0.2714535901926445,0.5033025365798542,0.7417935483870992,0.76
14630,fixed_threshold,0.7131294964028777,0.43191721132897604,0.5379918588873812,0.1682258064516129,0.2868705035971223,0.29612903225806453,0.12140287769784172,0.6822209222122618,0.9008864516128783,0.58
14630,calibrated_score,0.3282097649186257,0.532258064516129,0.4060402684563758,0.05145161290322581,0.6717902350813744,0.11,0.189873417721519,0.5741109315755702,0.8308470967741873,0.6
14630,structural_score,0.45308310991957107,0.4056,0.4280287040945547,0.11983870967741936,0.546916890080429,0.20161290322580644,0.1447721179624665,0.5810050751535069,0.8717258064515987,0.17
14630,adaptive_detector,0.0793507664562669,0.704,0.14262560777957858,0.005967741935483871,0.9206492335437331,0.020161290322580645,0.29035166816952207,0.5197428307978709,0.731846774193551,0.76
14631,fixed_threshold,0.7157313707451702,0.42213781877373846,0.5310580204778157,0.1717741935483871,0.2842686292548298,0.297258064516129,0.1545538178472861,0.6745285444455361,0.8709029032257851,0.58
14631,calibrated_score,0.33271375464684017,0.5440729483282675,0.4129181084198385,0.04838709677419355,0.6672862453531598,0.10612903225806451,0.17843866171003717,0.5815117890047534,0.8465787096774109,0.6
14631,structural_score,0.468952734012975,0.41272430668841764,0.4390455531453362,0.11612903225806452,0.531047265987025,0.19774193548387098,0.1519925857275255,0.5885428052748318,0.8700380645161161,0.17
14631,adaptive_detector,0.07909090909090909,0.6444444444444445,0.1408906882591093,0.007741935483870968,0.9209090909090909,0.021774193548387097,0.2681818181818182,0.5061963506028022,0.7545338709677447,0.76
14632,fixed_threshold,0.7128801431127012,0.41793392763502885,0.5269421487603305,0.17903225806451614,0.28711985688729874,0.3075806451612903,0.13327370304114491,0.6743663551824384,0.887822903225783,0.58
14632,calibrated_score,0.3360805860805861,0.5552193645990923,0.41871078151739877,0.047419354838709675,0.6639194139194139,0.10661290322580645,0.18406593406593408,0.5851860114768513,0.8386687096774119,0.6
14632,structural_score,0.4547945205479452,0.3980815347721823,0.42455242966751916,0.1214516129032258,0.5452054794520548,0.2017741935483871,0.154337899543379,0.577729393294909,0.8657235483870824,0.17
14632,adaptive_detector,0.08576480990274093,0.6879432624113475,0.15251572327044025,0.0070967741935483875,0.9142351900972591,0.02274193548387097,0.2749778956675508,0.519940858576572,0.7412300000000027,0.76
14633,fixed_threshold,0.6953339432753889,0.4103671706263499,0.5161290322580645,0.1761290322580645,0.30466605672461117,0.29870967741935484,0.14913083257090576,0.6635655472022293,0.8754632258064289,0.58
14633,calibrated_score,0.3385321100917431,0.5792778649921507,0.4273306311522872,0.043225806451612905,0.6614678899082569,0.10274193548387096,0.17522935779816515,0.5950226616236678,0.8474003225806378,0.6
14633,structural_score,0.43327702702702703,0.4001560062402496,0.416058394160584,0.12403225806451613,0.566722972972973,0.2067741935483871,0.15287162162162163,0.5699036861064678,0.8566858064515981,0.17
14633,adaptive_detector,0.0719360568383659,0.6923076923076923,0.13032984714400644,0.005806451612903226,0.9280639431616341,0.018870967741935484,0.2673179396092362,0.5173658238169325,0.749413225806454,0.76
14634,fixed_threshold,0.7070979335130279,0.415084388185654,0.5230973745430375,0.17887096774193548,0.29290206648697215,0.3058064516129032,0.132973944294699,0.6714482381462334,0.8884606451612659,0.58
14634,calibrated_score,0.32981530343007914,0.5555555555555556,0.4139072847682119,0.04838709677419355,0.6701846965699209,0.10887096774193548,0.1802990325417766,0.5833278482329466,0.8355403225806379,0.6
14634,structural_score,0.4536363636363636,0.40080321285140563,0.4255863539445629,0.12032258064516128,0.5463636363636364,0.20080645161290323,0.14545454545454545,0.5796759259913554,0.8738338709677274,0.17
14634,adaptive_detector,0.0759493670886076,0.6511627906976745,0.13603238866396763,0.007258064516129033,0.9240506329113924,0.020806451612903225,0.28933092224231466,0.5035869417173462,0.7334183870967766,0.76
14635,fixed_threshold,0.7058823529411765,0.42337375964718854,0.5292901447277739,0.16870967741935483,0.29411764705882354,0.29258064516129034,0.13602941176470587,0.6746474990010229,0.8887103225806211,0.58
14635,calibrated_score,0.3529937444146559,0.5834564254062038,0.43986636971046766,0.04548387096774194,0.6470062555853441,0.10919354838709677,0.17605004468275245,0.6011503180678724,0.8432777419354761,0.6
14635,structural_score,0.4221422142214221,0.3740031897926635,0.3966173361522199,0.12661290322580646,0.5778577857785778,0.20225806451612904,0.15841584158415842,0.5569980773119757,0.8592329032257926,0.17
14635,adaptive_detector,0.07657247037374658,0.6412213740458015,0.13680781758957655,0.007580645161290323,0.9234275296262534,0.021129032258064517,0.284412032816773,0.5017690820951322,0.740059032258067,0.76
14636,fixed_threshold,0.6839788732394366,0.4314269850083287,0.5291113381001021,0.16516129032258065,0.3160211267605634,0.2904838709677419,0.13556338028169015,0.669292354530183,0.8833203225806213,0.58
14636,calibrated_score,0.3382899628252788,0.5625965996908809,0.4225188624492165,0.04564516129032258,0.6617100371747212,0.10435483870967742,0.1775092936802974,0.589459617765947,0.8471196774193479,0.6
14636,structural_score,0.4284369114877589,0.3849407783417936,0.4055258467023173,0.11725806451612904,0.571563088512241,0.19064516129032258,0.14595103578154425,0.5661308269631002,0.8769438709677286,0.17
14636,adaptive_detector,0.08232235701906412,0.6551724137931034,0.14626635873749036,0.008064516129032258,0.9176776429809359,0.02338709677419355,0.27642980935875217,0.5090503891286872,0.7346080645161311,0.76
14637,fixed_threshold,0.7222222222222222,0.42024377318494965,0.531323283082077,0.1764516129032258,0.2777777777777778,0.30435483870967744,0.13296903460837886,0.6790763650763091,0.8894809677419109,0.58
14637,calibrated_score,0.33543733092876465,0.5593984962406015,0.419391206313416,0.04725806451612903,0.6645626690712354,0.10725806451612903,0.16411181244364292,0.5893334230964129,0.8554983870967663,0.6
14637,structural_score,0.4433164128595601,0.4055727554179567,0.42360549717057394,0.12387096774193548,0.55668358714044,0.20838709677419354,0.15651438240270726,0.5746815330256791,0.8530180645161143,0.17
14637,adaptive_detector,0.07186678352322524,0.6307692307692307,0.12903225806451613,0.007741935483870968,0.9281332164767747,0.020967741935483872,0.25153374233128833,0.5022858151941073,0.7609967741935505,0.76
14638,fixed_threshold,0.702656383890317,0.44109736417428724,0.541969596827495,0.16758064516129031,0.29734361610968296,0.2998387096774194,0.1405312767780634,0.6778671674335984,0.8758990322580407,0.58
14638,calibrated_score,0.3467666354264292,0.5666156202143952,0.43023255813953487,0.04564516129032258,0.6532333645735707,0.10532258064516128,0.1668228678537957,0.5955159072332084,0.8585899999999916,0.6
14638,structural_score,0.4585635359116022,0.3921259842519685,0.4227504244482173,0.12451612903225806,0.5414364640883977,0.20483870967741935,0.15469613259668508,0.576885134795684,0.8664870967741775,0.17
14638,adaptive_detector,0.07155322862129145,0.5899280575539568,0.12762645914396886,0.009193548387096774,0.9284467713787086,0.022419354838709677,0.26352530541012215,0.48855119541590175,0.748395806451615,0.76
14639,fixed_threshold,0.696,0.4309301045679692,0.5322909585316111,0.1667741935483871,0.304,0.2930645161290323,0.1351111111111111,0.6735032966625438,0.8849616129032022,0.58
14639,calibrated_score,0.3057553956834532,0.513595166163142,0.3833145434047351,0.05193548387096774,0.6942446043165468,0.1067741935483871,0.19874100719424462,0.5588467486375387,0.8213116129032204,0.6
14639,structural_score,0.4358744394618834,0.40198511166253104,0.41824440619621345,0.11661290322580645,0.5641255605381166,0.195,0.16053811659192826,0.5715116970256707,0.8565925806451482,0.17
14639,adaptive_detector,0.08514664143803216,0.656934306569343,0.1507537688442211,0.007580645161290323,0.9148533585619678,0.02209677419354839,0.2686849574266793,0.5119432202685673,0.7637551612903245,0.76
14640,fixed_threshold,0.7102272727272727,0.40236051502145925,0.5136986301369864,0.17967741935483872,0.2897727272727273,0.3006451612903226,0.1268939393939394,0.669902342055471,0.8989522580644921,0.58
14640,calibrated_score,0.31505657093124456,0.5451807228915663,0.39933811362382793,0.048709677419354835,0.6849434290687555,0.10709677419354839,0.16362053959965187,0.5774250710920833,0.8493716129032198,0.6
14640,structural_score,0.4537892791127542,0.3893735130848533,0.4191207853179684,0.12419354838709677,0.5462107208872459,0.20338709677419356,0.16266173752310537,0.5730837930132312,0.8584429032257941,0.17
14640,adaptive_detector,0.06753246753246753,0.6446280991735537,0.12225705329153604,0.006935483870967742,0.9324675324675324,0.019516129032258064,0.2683982683982684,0.5019660953904356,0.7418235483870995,0.76
14641,fixed_threshold,0.7095890410958904,0.43047091412742383,0.5358620689655172,0.16580645161290322,0.29041095890410956,0.2911290322580645,0.13333333333333333,0.6789971969484612,0.8901499999999773,0.58
14641,calibrated_score,0.3303491495076097,0.5783699059561128,0.42051282051282046,0.04338709677419355,0.6696508504923904,0.10290322580645161,0.18084153983885407,0.5907319266870318,0.838365806451606,0.6
14641,structural_score,0.43243243243243246,0.412725709372313,0.4223493180818302,0.11016129032258065,0.5675675675675675,0.18758064516129033,0.12972972972972974,0.5793017339337507,0.8866319354838567,0.17
14641,adaptive_detector,0.07786116322701689,0.6484375,0.1390284757118928,0.007258064516129033,0.9221388367729831,0.02064516129032258,0.2673545966228893,0.5070665549537009,0.7627109677419371,0.76
14642,fixed_threshold,0.7195340501792115,0.4376021798365123,0.5442222975262623,0.1664516129032258,0.28046594982078854,0.29596774193548386,0.12275985663082438,0.6863486820388113,0.8985338709677166,0.58
14642,calibrated_score,0.3138815207780725,0.5411585365853658,0.3973139339675434,0.04854838709677419,0.6861184792219275,0.10580645161290322,0.17506631299734748,0.574050048382575,0.8412606451612824,0.6
14642,structural_score,0.44953271028037384,0.3769592476489028,0.41005967604433075,0.1282258064516129,0.5504672897196262,0.20580645161290323,0.15514018691588785,0.5684679441804025,0.8673767741935344,0.17
14642,adaptive_detector,0.07374890254609306,0.6511627906976745,0.13249211356466875,0.007258064516129033,0.926251097453907,0.020806451612903225,0.2835820895522388,0.5036705784216028,0.7309022580645186,0.76
14643,fixed_threshold,0.6964285714285714,0.43333333333333335,0.5342465753424658,0.16451612903225807,0.30357142857142855,0.2903225806451613,0.13214285714285715,0.675220430107527,0.8897419354838464,0.58
14643,calibrated_score,0.35968722849695917,0.5822784810126582,0.4446831364124597,0.047903225806451614,0.6403127715030409,0.1146774193548387,0.14596003475238922,0.6077429353068452,0.8682977419354742,0.6
14643,structural_score,0.4448305821025195,0.42989084802686817,0.43723313407344144,0.10951612903225806,0.5551694178974804,0.1920967741935484,0.13814074717636837,0.5875896358724552,0.8755364516128885,0.17
