seed,discount,model,gross_trajectory,avg_base_info_cost,applied_discount,net_trajectory,final_recall,core_protection,capture_resistance,final_quality
18006,0.75,simple_q090_a016,0.7103315555555526,0.05631999999999951,1.0,0.6540115555555531,0.7319587628865979,0.6185567010309279,0.8802336903602727,0.9
18006,0.75,tdc_evidence_validated,0.6812044444444415,0.0379366162924175,0.75,0.6527519822251284,0.7681159420289855,0.6521739130434783,0.815311004784689,0.9055494629562993
18006,1.0,simple_q090_a008,0.714152888888886,0.05631999999999951,1.0,0.6578328888888865,0.8260869565217391,0.6086956521739131,0.8611388611388612,0.9
18006,1.0,simple_q090_a016,0.7103315555555526,0.05631999999999951,1.0,0.6540115555555531,0.7319587628865979,0.6185567010309279,0.8802336903602727,0.9
18006,1.0,tdc_evidence_validated,0.6812044444444415,0.0379366162924175,1.0,0.643267828152024,0.7681159420289855,0.6521739130434783,0.815311004784689,0.9055494629562993
18006,1.25,simple_q090_a008,0.714152888888886,0.05631999999999951,1.0,0.6578328888888865,0.8260869565217391,0.6086956521739131,0.8611388611388612,0.9
18006,1.25,simple_q090_a016,0.7103315555555526,0.05631999999999951,1.0,0.6540115555555531,0.7319587628865979,0.6185567010309279,0.8802336903602727,0.9
18006,1.25,tdc_evidence_validated,0.6812044444444415,0.0379366162924175,1.25,0.6337836740789197,0.7681159420289855,0.6521739130434783,0.815311004784689,0.9055494629562993
18007,0.25,simple_q090_a008,0.7260604444444416,0.05631999999999951,1.0,0.6697404444444421,0.8241758241758241,0.6373626373626373,0.8599412340842312,0.9
18007,0.25,simple_q090_a016,0.7493128888888866,0.05631999999999951,1.0,0.6929928888888871,0.9125,0.75,0.8815533980582524,0.9
18007,0.25,tdc_evidence_validated,0.7178968888888848,0.04158344610360555,0.25,0.7075010273629834,0.8571428571428571,0.6938775510204082,0.8352059925093633,0.9101135983468631
18007,0.5,simple_q090_a008,0.7260604444444416,0.05631999999999951,1.0,0.6697404444444421,0.8241758241758241,0.6373626373626373,0.8599412340842312,0.9
18007,0.5,simple_q090_a016,0.7493128888888866,0.05631999999999951,1.0,0.6929928888888871,0.9125,0.75,0.8815533980582524,0.9
18007,0.5,tdc_evidence_validated,0.7178968888888848,0.04158344610360555,0.5,0.697105165837082,0.8571428571428571,0.6938775510204082,0.8352059925093633,0.9101135983468631
18007,0.75,simple_q090_a008,0.7260604444444416,0.05631999999999951,1.0,0.6697404444444421,0.8241758241758241,0.6373626373626373,0.8599412340842312,0.9
18007,0.75,simple_q090_a016,0.7493128888888866,0.05631999999999951,1.0,0.6929928888888871,0.9125,0.75,0.8815533980582524,0.9
