seed,model,phase,A_TF,R_ethical,H_self,capture_resistance,R_gain_in_phase
11917,no_codevelopment,3,0.22,0.54,0.68,0.28,0.0
11917,no_codevelopment,4,0.22,0.54,0.68,0.28,0.0
11917,no_codevelopment,5,0.22,0.54,0.68,0.28,0.0
11917,no_codevelopment,6,0.22,0.54,0.68,0.28,0.0
11917,one_way_thirdfactor_to_ethicalsense,1,0.22,0.5079199999999999,0.9,0.1,-0.03208000000000011
11917,one_way_thirdfactor_to_ethicalsense,2,0.22,0.5,0.9,0.1,-0.007919999999999927
11917,one_way_thirdfactor_to_ethicalsense,3,0.22,0.5,0.9,0.1,0.0
11917,one_way_thirdfactor_to_ethicalsense,4,0.22,0.5,0.9,0.1,0.0
11917,one_way_thirdfactor_to_ethicalsense,5,0.22,0.5,0.9,0.1,0.0
11917,one_way_thirdfactor_to_ethicalsense,6,0.22,0.5,0.9,0.1,0.0
11917,bidirectional_codevelopment,1,0.1,0.5,0.9,0.1,-0.040000000000000036
11917,bidirectional_codevelopment,2,0.1,0.5,0.9,0.1,0.0
11917,bidirectional_codevelopment,3,0.1,0.5,0.9,0.1,0.0
11917,bidirectional_codevelopment,4,0.1,0.5,0.9,0.1,0.0
11917,bidirectional_codevelopment,5,0.1,0.5,0.9,0.1,0.0
11917,bidirectional_codevelopment,6,0.1,0.5,0.9,0.1,0.0
11918,no_codevelopment,1,0.22,0.54,0.68,0.28,0.0
11918,no_codevelopment,2,0.22,0.54,0.68,0.28,0.0
11918,no_codevelopment,3,0.22,0.54,0.68,0.28,0.0
11918,no_codevelopment,4,0.22,0.54,0.68,0.28,0.0
11918,no_codevelopment,5,0.22,0.54,0.68,0.28,0.0
11918,no_codevelopment,6,0.22,0.54,0.68,0.28,0.0
11918,one_way_thirdfactor_to_ethicalsense,1,0.22,0.5,0.9,0.1,-0.040000000000000036
11918,one_way_thirdfactor_to_ethicalsense,2,0.22,0.5,0.9,0.1,0.0
11918,one_way_thirdfactor_to_ethicalsense,3,0.22,0.5,0.9,0.1,0.0
11918,one_way_thirdfactor_to_ethicalsense,4,0.22,0.5,0.9,0.1,0.0
11918,one_way_thirdfactor_to_ethicalsense,5,0.22,0.5,0.9,0.1,0.0
11918,one_way_thirdfactor_to_ethicalsense,6,0.22,0.5,0.9,0.1,0.0
11918,bidirectional_codevelopment,1,0.1,0.5,0.9,0.1,-0.040000000000000036
11918,bidirectional_codevelopment,2,0.1,0.5,0.9,0.1,0.0
11918,bidirectional_codevelopment,3,0.1,0.5,0.9,0.1,0.0
11918,bidirectional_codevelopment,4,0.1,0.5,0.9,0.1,0.0
11918,bidirectional_codevelopment,5,0.1,0.5018,0.9,0.1,0.0018000000000000238
11918,bidirectional_codevelopment,6,0.1,0.5,0.9,0.1,-0.0018000000000000238
11919,no_codevelopment,1,0.22,0.54,0.68,0.28,0.0
11919,no_codevelopment,2,0.22,0.54,0.68,0.28,0.0
11919,no_codevelopment,3,0.22,0.54,0.68,0.28,0.0
11919,no_codevelopment,4,0.22,0.54,0.68,0.28,0.0
11919,no_codevelopment,5,0.22,0.54,0.68,0.28,0.0
11919,no_codevelopment,6,0.22,0.54,0.68,0.28,0.0
11919,one_way_thirdfactor_to_ethicalsense,1,0.22,0.5,0.9,0.1,-0.040000000000000036
11919,one_way_thirdfactor_to_ethicalsense,2,0.22,0.5,0.9,0.1,0.0
11919,one_way_thirdfactor_to_ethicalsense,3,0.22,0.50396,0.9,0.1,0.0039599999999999635
11919,one_way_thirdfactor_to_ethicalsense,4,0.22,0.5,0.9,0.1,-0.0039599999999999635
11919,one_way_thirdfactor_to_ethicalsense,5,0.22,0.5,0.9,0.1,0.0
11919,one_way_thirdfactor_to_ethicalsense,6,0.22,0.50396,0.9,0.1,0.0039599999999999635
11919,bidirectional_codevelopment,1,0.1,0.5,0.9,0.1,-0.040000000000000036
11919,bidirectional_codevelopment,2,0.1,0.5,0.9,0.1,0.0
11919,bidirectional_codevelopment,3,0.1,0.5,0.9,0.1,0.0
11919,bidirectional_codevelopment,4,0.1,0.5,0.9,0.1,0.0
11919,bidirectional_codevelopment,5,0.1,0.5,0.9,0.1,0.0
11919,bidirectional_codevelopment,6,0.1,0.5,0.9,0.1,0.0
11920,no_codevelopment,1,0.22,0.54,0.68,0.28,0.0
11920,no_codevelopment,2,0.22,0.54,0.68,0.28,0.0
11920,no_codevelopment,3,0.22,0.54,0.68,0.28,0.0
11920,no_codevelopment,4,0.22,0.54,0.68,0.28,0.0
11920,no_codevelopment,5,0.22,0.54,0.68,0.28,0.0
11920,no_codevelopment,6,0.22,0.54,0.68,0.28,0.0
11920,one_way_thirdfactor_to_ethicalsense,1,0.22,0.5,0.9,0.1,-0.040000000000000036
11920,one_way_thirdfactor_to_ethicalsense,2,0.22,0.5,0.9,0.1,0.0
11920,one_way_thirdfactor_to_ethicalsense,3,0.22,0.5,0.9,0.1,0.0
11920,one_way_thirdfactor_to_ethicalsense,4,0.22,0.5,0.9,0.1,0.0
11920,one_way_thirdfactor_to_ethicalsense,5,0.22,0.5,0.9,0.1,0.0
11920,one_way_thirdfactor_to_ethicalsense,6,0.22,0.5,0.9,0.1,0.0
11920,bidirectional_codevelopment,1,0.1,0.5018,0.9,0.1,-0.03820000000000001
11920,bidirectional_codevelopment,2,0.1,0.5,0.9,0.1,-0.0018000000000000238
11920,bidirectional_codevelopment,3,0.1,0.5018,0.9,0.1,0.0018000000000000238
11920,bidirectional_codevelopment,4,0.1,0.5,0.9,0.1,-0.0018000000000000238
11920,bidirectional_codevelopment,5,0.1,0.5,0.9,0.1,0.0
11920,bidirectional_codevelopment,6,0.1,0.5,0.9,0.1,0.0
11921,no_codevelopment,1,0.22,0.54,0.68,0.28,0.0
11921,no_codevelopment,2,0.22,0.54,0.68,0.28,0.0
11921,no_codevelopment,3,0.22,0.54,0.68,0.28,0.0
11921,no_codevelopment,4,0.22,0.54,0.68,0.28,0.0
11921,no_codevelopment,5,0.22,0.54,0.68,0.28,0.0
11921,no_codevelopment,6,0.22,0.54,0.68,0.28,0.0
11921,one_way_thirdfactor_to_ethicalsense,1,0.22,0.5,0.9,0.1,-0.040000000000000036
11921,one_way_thirdfactor_to_ethicalsense,2,0.22,0.5,0.9,0.1,0.0
11921,one_way_thirdfactor_to_ethicalsense,3,0.22,0.5,0.9,0.1,0.0
11921,one_way_thirdfactor_to_ethicalsense,4,0.22,0.5,0.9,0.1,0.0
11921,one_way_thirdfactor_to_ethicalsense,5,0.22,0.50396,0.9,0.1,0.0039599999999999635
11921,one_way_thirdfactor_to_ethicalsense,6,0.22,0.5,0.9,0.1,-0.0039599999999999635
11921,bidirectional_codevelopment,1,0.1,0.5,0.9,0.1,-0.040000000000000036
11921,bidirectional_codevelopment,2,0.1,0.5,0.9,0.1,0.0
11921,bidirectional_codevelopment,3,0.1,0.5,0.9,0.1,0.0
11921,bidirectional_codevelopment,4,0.1,0.5,0.9,0.1,0.0
11921,bidirectional_codevelopment,5,0.1,0.5,0.9,0.1,0.0
11921,bidirectional_codevelopment,6,0.1,0.5,0.9,0.1,0.0
11922,no_codevelopment,1,0.22,0.54,0.68,0.28,0.0
11922,no_codevelopment,2,0.22,0.54,0.68,0.28,0.0
11922,no_codevelopment,3,0.22,0.54,0.68,0.28,0.0
11922,no_codevelopment,4,0.22,0.54,0.68,0.28,0.0
11922,no_codevelopment,5,0.22,0.54,0.68,0.28,0.0
11922,no_codevelopment,6,0.22,0.54,0.68,0.28,0.0
11922,one_way_thirdfactor_to_ethicalsense,1,0.22,0.50396,0.9,0.1,-0.03604000000000007
11922,one_way_thirdfactor_to_ethicalsense,2,0.22,0.5,0.9,0.1,-0.0039599999999999635
11922,one_way_thirdfactor_to_ethicalsense,3,0.22,0.5,0.9,0.1,0.0
11922,one_way_thirdfactor_to_ethicalsense,4,0.22,0.5,0.9,0.1,0.0
11922,one_way_thirdfactor_to_ethicalsense,5,0.22,0.5,0.9,0.1,0.0
11922,one_way_thirdfactor_to_ethicalsense,6,0.22,0.5,0.9,0.1,0.0
11922,bidirectional_codevelopment,1,0.1,0.5,0.9,0.1,-0.040000000000000036
11922,bidirectional_codevelopment,2,0.1,0.5,0.9,0.1,0.0
11922,bidirectional_codevelopment,3,0.1,0.5,0.9,0.1,0.0
11922,bidirectional_codevelopment,4,0.1,0.5,0.9,0.1,0.0
11922,bidirectional_codevelopment,5,0.1,0.5,0.9,0.1,0.0
11922,bidirectional_codevelopment,6,0.1,0.5,0.9,0.1,0.0
11923,no_codevelopment,1,0.22,0.54,0.68,0.28,0.0
11923,no_codevelopment,2,0.22,0.54,0.68,0.28,0.0
11923,no_codevelopment,3,0.22,0.54,0.68,0.28,0.0
11923,no_codevelopment,4,0.22,0.54,0.68,0.28,0.0
11923,no_codevelopment,5,0.22,0.54,0.68,0.28,0.0
11923,no_codevelopment,6,0.22,0.54,0.68,0.28,0.0
11923,one_way_thirdfactor_to_ethicalsense,1,0.22,0.5,0.9,0.1,-0.040000000000000036
11923,one_way_thirdfactor_to_ethicalsense,2,0.22,0.5,0.9,0.1,0.0
11923,one_way_thirdfactor_to_ethicalsense,3,0.22,0.5,0.9,0.1,0.0
11923,one_way_thirdfactor_to_ethicalsense,4,0.22,0.5,0.9,0.1,0.0
11923,one_way_thirdfactor_to_ethicalsense,5,0.22,0.5,0.9,0.1,0.0
11923,one_way_thirdfactor_to_ethicalsense,6,0.22,0.5,0.9,0.1,0.0
11923,bidirectional_codevelopment,1,0.1,0.5,0.9,0.1,-0.040000000000000036
11923,bidirectional_codevelopment,2,0.1,0.5,0.9,0.1,0.0
11923,bidirectional_codevelopment,3,0.1,0.5,0.9,0.1,0.0
11923,bidirectional_codevelopment,4,0.1,0.5,0.9,0.1,0.0
11923,bidirectional_codevelopment,5,0.1,0.5,0.9,0.1,0.0
11923,bidirectional_codevelopment,6,0.1,0.5,0.9,0.1,0.0
11924,no_codevelopment,1,0.22,0.54,0.68,0.28,0.0
11924,no_codevelopment,2,0.22,0.54,0.68,0.28,0.0
11924,no_codevelopment,3,0.22,0.54,0.68,0.28,0.0
11924,no_codevelopment,4,0.22,0.54,0.68,0.28,0.0
11924,no_codevelopment,5,0.22,0.54,0.68,0.28,0.0
11924,no_codevelopment,6,0.22,0.54,0.68,0.28,0.0
11924,one_way_thirdfactor_to_ethicalsense,1,0.22,0.5,0.9,0.1,-0.040000000000000036
11924,one_way_thirdfactor_to_ethicalsense,2,0.22,0.5,0.9,0.1,0.0
11924,one_way_thirdfactor_to_ethicalsense,3,0.22,0.5,0.9,0.1,0.0
11924,one_way_thirdfactor_to_ethicalsense,4,0.22,0.5,0.9,0.1,0.0
11924,one_way_thirdfactor_to_ethicalsense,5,0.22,0.5,0.9,0.1,0.0
11924,one_way_thirdfactor_to_ethicalsense,6,0.22,0.5,0.9,0.1,0.0
11924,bidirectional_codevelopment,1,0.1,0.5,0.9,0.1,-0.040000000000000036
11924,bidirectional_codevelopment,2,0.1,0.5,0.9,0.1,0.0
11924,bidirectional_codevelopment,3,0.1,0.5,0.9,0.1,0.0
11924,bidirectional_codevelopment,4,0.1,0.5,0.9,0.1,0.0
11924,bidirectional_codevelopment,5,0.1,0.5,0.9,0.1,0.0
11924,bidirectional_codevelopment,6,0.1,0.5,0.9,0.1,0.0
11925,no_codevelopment,1,0.22,0.54,0.68,0.28,0.0
11925,no_codevelopment,2,0.22,0.54,0.68,0.28,0.0
11925,no_codevelopment,3,0.22,0.54,0.68,0.28,0.0
11925,no_codevelopment,4,0.22,0.54,0.68,0.28,0.0
11925,no_codevelopment,5,0.22,0.54,0.68,0.28,0.0
11925,no_codevelopment,6,0.22,0.54,0.68,0.28,0.0
11925,one_way_thirdfactor_to_ethicalsense,1,0.22,0.5,0.9,0.1,-0.040000000000000036
11925,one_way_thirdfactor_to_ethicalsense,2,0.22,0.5,0.9,0.1,0.0
11925,one_way_thirdfactor_to_ethicalsense,3,0.22,0.50396,0.9,0.1,0.0039599999999999635
11925,one_way_thirdfactor_to_ethicalsense,4,0.22,0.5,0.9,0.1,-0.0039599999999999635
11925,one_way_thirdfactor_to_ethicalsense,5,0.22,0.5,0.9,0.1,0.0
11925,one_way_thirdfactor_to_ethicalsense,6,0.22,0.5,0.9,0.1,0.0
11925,bidirectional_codevelopment,1,0.1,0.5,0.9,0.1,-0.040000000000000036
11925,bidirectional_codevelopment,2,0.1,0.5,0.9,0.1,0.0
11925,bidirectional_codevelopment,3,0.1,0.5,0.9,0.1,0.0
11925,bidirectional_codevelopment,4,0.1,0.5018,0.9,0.1,0.0018000000000000238
11925,bidirectional_codevelopment,5,0.1,0.5,0.9,0.1,-0.0018000000000000238
11925,bidirectional_codevelopment,6,0.1,0.5018,0.9,0.1,0.0018000000000000238
11926,no_codevelopment,1,0.22,0.54,0.68,0.28,0.0
11926,no_codevelopment,2,0.22,0.54,0.68,0.28,0.0
11926,no_codevelopment,3,0.22,0.54,0.68,0.28,0.0
11926,no_codevelopment,4,0.22,0.54,0.68,0.28,0.0
11926,no_codevelopment,5,0.22,0.54,0.68,0.28,0.0
11926,no_codevelopment,6,0.22,0.54,0.68,0.28,0.0
11926,one_way_thirdfactor_to_ethicalsense,1,0.22,0.5,0.9,0.1,-0.040000000000000036
11926,one_way_thirdfactor_to_ethicalsense,2,0.22,0.5,0.9,0.1,0.0
11926,one_way_thirdfactor_to_ethicalsense,3,0.22,0.5,0.9,0.1,0.0
11926,one_way_thirdfactor_to_ethicalsense,4,0.22,0.50396,0.9,0.1,0.0039599999999999635
11926,one_way_thirdfactor_to_ethicalsense,5,0.22,0.5,0.9,0.1,-0.0039599999999999635
11926,one_way_thirdfactor_to_ethicalsense,6,0.22,0.5,0.9,0.1,0.0
11926,bidirectional_codevelopment,1,0.1,0.5,0.9,0.1,-0.040000000000000036
11926,bidirectional_codevelopment,2,0.1,0.5,0.9,0.1,0.0
11926,bidirectional_codevelopment,3,0.1,0.5,0.9,0.1,0.0
11926,bidirectional_codevelopment,4,0.1,0.5,0.9,0.1,0.0
11926,bidirectional_codevelopment,5,0.1,0.5,0.9,0.1,0.0
11926,bidirectional_codevelopment,6,0.1,0.5,0.9,0.1,0.0
11927,no_codevelopment,1,0.22,0.54,0.68,0.28,0.0
11927,no_codevelopment,2,0.22,0.54,0.68,0.28,0.0
11927,no_codevelopment,3,0.22,0.54,0.68,0.28,0.0
11927,no_codevelopment,4,0.22,0.54,0.68,0.28,0.0
11927,no_codevelopment,5,0.22,0.54,0.68,0.28,0.0
11927,no_codevelopment,6,0.22,0.54,0.68,0.28,0.0
11927,one_way_thirdfactor_to_ethicalsense,1,0.22,0.5,0.9,0.1,-0.040000000000000036
11927,one_way_thirdfactor_to_ethicalsense,2,0.22,0.5,0.9,0.1,0.0
11927,one_way_thirdfactor_to_ethicalsense,3,0.22,0.5,0.9,0.1,0.0
11927,one_way_thirdfactor_to_ethicalsense,4,0.22,0.5079199999999999,0.9,0.1,0.007919999999999927
11927,one_way_thirdfactor_to_ethicalsense,5,0.22,0.5,0.9,0.1,-0.007919999999999927
11927,one_way_thirdfactor_to_ethicalsense,6,0.22,0.5,0.9,0.1,0.0
11927,bidirectional_codevelopment,1,0.1,0.5,0.9,0.1,-0.040000000000000036
11927,bidirectional_codevelopment,2,0.1,0.5018,0.9,0.1,0.0018000000000000238
11927,bidirectional_codevelopment,3,0.1,0.5,0.9,0.1,-0.0018000000000000238
11927,bidirectional_codevelopment,4,0.1,0.5,0.9,0.1,0.0
11927,bidirectional_codevelopment,5,0.1,0.5,0.9,0.1,0.0
11927,bidirectional_codevelopment,6,0.1,0.5,0.9,0.1,0.0
