world,label,delta,L,p8,p18,p128,selected_scale,oracle_scale
LOCAL_PULSE_REVERT,0,0.55,18,0.36748804283891656,0.11785421865604084,0.04642034962260822,128,8
LOCAL_PULSE_REVERT,0,0.55,18,0.19429172690001573,0.12971839364671123,0.2197783696736079,18,128
LOCAL_PULSE_REVERT,0,0.55,18,0.278894455553813,0.15694644393187948,0.304958107880155,8,128
LOCAL_PULSE_REVERT,0,0.8,18,0.3620348585214567,0.11353513436071831,0.057759942914939445,18,128
LOCAL_PULSE_REVERT,0,0.8,18,0.17388808661611804,0.2900215158836987,0.06345780173874772,128,128
LOCAL_PULSE_REVERT,0,0.8,18,0.23667304287445903,0.24624651956254848,0.06001510298507385,8,128
LOCAL_PULSE_REVERT,0,0.8,18,0.1842212257052459,0.16518257375502826,0.4051015768619907,18,18
LOCAL_PULSE_REVERT,0,0.8,18,0.3507520561788112,0.11504131481733408,0.0569980796001714,18,128
LOCAL_PULSE_REVERT,0,0.8,18,0.16017908840909506,0.5520721605623987,0.16863977052230641,8,18
LOCAL_PULSE_REVERT,0,0.8,18,0.18381143742759976,0.22669639606504755,0.04910137260406244,18,128
LOCAL_PULSE_REVERT,0,0.8,18,0.4024330638287352,0.13507281661585546,0.05425453254299689,128,8
LOCAL_PULSE_REVERT,0,0.8,18,0.17667863300290998,0.13468515458787184,0.08935961565410885,128,18
LOCAL_PULSE_REVERT,0,0.8,18,0.17646506555346372,0.11460175348249871,0.05445194785267179,18,8
LOCAL_PULSE_REVERT,0,0.8,18,0.6340508879755573,0.11298970003318969,0.4086647430637481,18,8
LOCAL_PULSE_REVERT,0,0.8,18,0.25929945607853955,0.1544023330183068,0.18167630443106028,18,128
LOCAL_PULSE_REVERT,0,0.8,18,0.1931392098444445,0.15821692773979035,0.05466218183489205,18,128
LOCAL_PULSE_REVERT,0,0.8,18,0.20065413350207953,0.36370235487296243,0.051365287879176165,128,18
LOCAL_PULSE_REVERT,0,0.8,18,0.16058508048422881,0.11430088402947278,0.04688136334949238,18,18
LOCAL_PULSE_REVERT,0,0.8,18,0.16599117832650684,0.15237835617346893,0.04573602663908576,18,18
LOCAL_PULSE_REVERT,0,0.8,18,0.18609493742928326,0.1781686995143002,0.04725189421400519,8,128
LOCAL_PULSE_REVERT,0,0.8,18,0.16050556570150015,0.11838041164122216,0.6769186264593142,18,128
LOCAL_PULSE_REVERT,0,0.8,18,0.22257667423832841,0.11265499450268047,0.10628989292047619,8,8
LOCAL_PULSE_REVERT,0,0.8,18,0.2017849892938065,0.3179645586149133,0.057286134626899424,128,128
LOCAL_PULSE_REVERT,0,0.8,18,0.2835725427410862,0.11317904806265452,0.1729285345666689,8,8
LOCAL_PULSE_REVERT,0,0.8,18,0.615596603070391,0.15174695310623024,0.6766096298089918,8,128
LOCAL_PULSE_REVERT,0,0.8,18,0.16167924740454873,0.25729356435611334,0.08180674603956942,8,18
LOCAL_PULSE_REVERT,0,0.8,18,0.1644101968285944,0.13347900208087932,0.06637703583136831,18,8
STATIONARY,0,0.0,128,0.694357568362789,0.6049228426295997,0.04757944828253842,128,18
STATIONARY,0,0.0,128,0.175716398874824,0.20631489909568534,0.059743562839912646,18,8
STATIONARY,0,0.0,128,0.16680443176250406,0.1559040199608555,0.13214473565893137,18,128
STATIONARY,0,0.0,128,0.18084833452928953,0.3188708314976719,0.04873468960517652,18,128
STATIONARY,0,0.0,128,0.16895064199167253,0.11368314405374344,0.046163470205897575,18,128
STATIONARY,0,0.0,128,0.23773048634903549,0.1276646203185752,0.04834946311624445,128,18
STATIONARY,0,0.0,128,0.420611128854575,0.2199206164724755,0.04768319897986483,18,128
STATIONARY,0,0.0,128,0.16178592897560917,0.293996545917973,0.0488205258351703,18,128
SINGLE_SHIFT,1,0.3,2,0.2716340613866228,0.6997444431393095,0.04580373109053541,8,18
SINGLE_SHIFT,1,0.3,2,0.1721080789485733,0.13030657306392196,0.2631401068644152,128,8
SINGLE_SHIFT,1,0.3,2,0.1742865576085572,0.11555748158335262,0.2524453765194586,8,8
SINGLE_SHIFT,1,0.3,2,0.22273174914119445,0.5606783558119393,0.08270887769520802,8,8
SINGLE_SHIFT,1,0.3,2,0.2092584708952085,0.11317255728502697,0.04686117621922464,128,8
SINGLE_SHIFT,1,0.3,2,0.47535584758353205,0.1621851448711802,0.06942379026761877,8,8
SINGLE_SHIFT,1,0.3,2,0.21197207124260264,0.1965644293114193,0.046072989008668144,128,8
SINGLE_SHIFT,1,0.3,2,0.7215252072814317,0.14067635113768348,0.04554054135733864,128,8
SINGLE_SHIFT,1,0.3,4,0.17707755588129923,0.17699737393056317,0.04671561382242114,18,8
SINGLE_SHIFT,1,0.3,4,0.1687528643392055,0.2934288744805884,0.18388075122809336,8,18
SINGLE_SHIFT,1,0.3,4,0.37670301624689834,0.1375684895993694,0.046005383308046634,8,8
SINGLE_SHIFT,1,0.3,4,0.17114795024933616,0.11289469001809137,0.0887908470899931,8,8
SINGLE_SHIFT,1,0.3,4,0.1717976308197292,0.9004381803046029,0.05667635180720356,8,8
SINGLE_SHIFT,1,0.3,4,0.24548432611830392,0.11355705747365545,0.09331481521241732,18,8
SINGLE_SHIFT,1,0.3,4,0.23195329040790102,0.12035334380616901,0.053366172802924855,18,8
SINGLE_SHIFT,1,0.3,4,0.806626962571823,0.11746331346266685,0.04590579795570803,128,128
SINGLE_SHIFT,1,0.3,6,0.25439241961476505,0.11939835011499168,0.12168855680120524,18,8
SINGLE_SHIFT,1,0.3,6,0.4017725787463409,0.8102324479256072,0.04565006807826273,8,8
SINGLE_SHIFT,1,0.3,6,0.16177006254316384,0.11263006117624497,0.3087834557970858,8,8
SINGLE_SHIFT,1,0.3,6,0.17131346925779498,0.1132339307340852,0.04548790425291359,128,18
SINGLE_SHIFT,1,0.3,6,0.19080747663184047,0.7140664631322919,0.11273214520793656,8,18
SINGLE_SHIFT,1,0.3,6,0.16021676000222415,0.1896467678066346,0.057323869262422424,18,8
SINGLE_SHIFT,1,0.3,6,0.3467092664524994,0.11273015062838378,0.04782639041055178,18,128
SINGLE_SHIFT,1,0.3,6,0.19982892768892532,0.35927574496998765,0.048280846660195074,8,8
SINGLE_SHIFT,1,0.3,8,0.21310216962501993,0.1333660440272505,0.06785862449801094,18,18
SINGLE_SHIFT,1,0.3,8,0.16369090230448138,0.16949254916985498,0.04828650961252017,18,18
SINGLE_SHIFT,1,0.3,8,0.38812784148092777,0.11265207691100539,0.053997073456752476,18,128
SINGLE_SHIFT,1,0.3,8,0.34192330001088217,0.11724883862610008,0.09843505148963787,128,18
SINGLE_SHIFT,1,0.3,8,0.16070105754902075,0.11266737979740908,0.1407804956306028,18,18
SINGLE_SHIFT,1,0.3,8,0.16132357791727808,0.5961959080673603,0.045492548630894955,8,8
SINGLE_SHIFT,1,0.3,8,0.16980177737876107,0.600720196029758,0.10771992475507929,8,8
SINGLE_SHIFT,1,0.3,8,0.2365274377371826,0.11686419114366657,0.0461088861665627,18,128
SINGLE_SHIFT,1,0.3,12,0.16866413682072065,0.11548252202643441,0.0933421260762344,18,18
SINGLE_SHIFT,1,0.3,12,0.22338595767611116,0.11380400368310833,0.04807774686326435,8,18
SINGLE_SHIFT,1,0.3,12,0.5091227953924204,0.18042436211807492,0.047870772652579364,8,18
SINGLE_SHIFT,1,0.3,12,0.2228419945250953,0.11512962087827514,0.18863706793719237,18,18
SINGLE_SHIFT,1,0.3,12,0.421438734507239,0.2627781381141356,0.04626982407129929,8,18
SINGLE_SHIFT,1,0.3,12,0.2439400424765779,0.32857462118223785,0.06088342958721017,18,8
SINGLE_SHIFT,1,0.3,12,0.16175919525593754,0.12701069749965974,0.04922995646264381,18,8
SINGLE_SHIFT,1,0.3,12,0.16728233588088048,0.1316275494862112,0.04841806672031988,128,18
SINGLE_SHIFT,1,0.3,18,0.161831542263444,0.23183952637938832,0.08640927744377862,18,128
SINGLE_SHIFT,1,0.3,18,0.2575019656213764,0.11327733957807787,0.084269997857452,128,128
SINGLE_SHIFT,1,0.3,18,0.9751425087976945,0.11287854225747306,0.22766669665460135,18,128
SINGLE_SHIFT,1,0.3,18,0.19102085665219665,0.11654264096572632,0.08313509842480075,18,8
SINGLE_SHIFT,1,0.3,18,0.4881108223319446,0.11826068828266473,0.047397829727975536,128,8
SINGLE_SHIFT,1,0.3,18,0.17736731445257678,0.4101629392798619,0.13566751742403205,18,18
SINGLE_SHIFT,1,0.3,18,0.2958388068273804,0.16770178158588755,0.04574542418855091,8,8
SINGLE_SHIFT,1,0.3,18,0.21926578684407655,0.12475100206312105,0.05156571690967701,18,18
SINGLE_SHIFT,1,0.3,24,0.17979180163849132,0.16562927455129042,0.09217207261517751,18,128
SINGLE_SHIFT,1,0.3,24,0.16021755220625059,0.12339720768332228,0.0723116858602312,8,18
SINGLE_SHIFT,1,0.3,24,0.2069384921251965,0.3319778964027317,0.06685740967789328,8,18
SINGLE_SHIFT,1,0.3,24,0.1637710938069241,0.23248983510415897,0.06930080941886727,18,8
SINGLE_SHIFT,1,0.3,24,0.16131770029960746,0.16504871134591828,0.05450740255244904,18,18
SINGLE_SHIFT,1,0.3,24,0.41981151713910764,0.12089155730973761,0.13355102754267084,18,8
SINGLE_SHIFT,1,0.3,24,0.20028150142816747,0.30303091831673473,0.6072192390938302,18,128
SINGLE_SHIFT,1,0.3,24,0.4219390576194769,0.12013765405886988,0.046713090505595654,18,8
SINGLE_SHIFT,1,0.3,36,0.5562231858674292,0.11401058002619113,0.05373152376708386,18,8
SINGLE_SHIFT,1,0.3,36,0.18363359350313488,0.17653062732516983,0.07309777719080504,18,8
SINGLE_SHIFT,1,0.3,36,0.19335286254117065,0.1253412976599312,0.1845304805335319,128,8
SINGLE_SHIFT,1,0.3,36,0.41128251820622674,0.22521429174188967,0.2612662117483093,18,18
SINGLE_SHIFT,1,0.3,36,0.28626859621409945,0.12161064751901482,0.05963307402076359,18,18
SINGLE_SHIFT,1,0.3,36,0.16010401210809566,0.13289906531381976,0.054474200219131394,18,18
SINGLE_SHIFT,1,0.3,36,0.27225753482149956,0.6148395823012824,0.5165066741822778,18,128
SINGLE_SHIFT,1,0.3,36,0.22488726680903928,0.572528785075848,0.06220520461980592,8,18
SINGLE_SHIFT,1,0.3,48,0.36710104444237784,0.1372109527434136,0.6477313576761232,18,8
SINGLE_SHIFT,1,0.3,48,0.4292716382676845,0.12289430171165365,0.1414035276860496,18,8
SINGLE_SHIFT,1,0.3,48,0.1966609756068567,0.16865795429015734,0.27705977094903533,18,128
SINGLE_SHIFT,1,0.3,48,0.17407965963222313,0.11272197651958606,0.9827797945135317,18,8
SINGLE_SHIFT,1,0.3,48,0.17506663903667352,0.12243049411460981,0.07388337247883482,8,18
SINGLE_SHIFT,1,0.3,48,0.5193907411984919,0.13501908096499354,0.974857645912518,8,8
SINGLE_SHIFT,1,0.3,48,0.200159418259928,0.17573784142754673,0.9759602604578709,18,18
SINGLE_SHIFT,1,0.3,48,0.18794538113595657,0.1126515777244486,0.048186538739441606,8,8
SINGLE_SHIFT,1,0.55,2,0.16508112961166294,0.12881541501430738,0.06110819380107629,8,8
SINGLE_SHIFT,1,0.55,2,0.2163885604949822,0.3071201727199671,0.10666262323655205,8,8
SINGLE_SHIFT,1,0.55,2,0.7800691745493984,0.42321928650337537,0.05335870245092819,128,8
SINGLE_SHIFT,1,0.55,2,0.6634694853788243,0.11436709858991989,0.055104678167964584,128,8
SINGLE_SHIFT,1,0.55,2,0.4627043380151154,0.11348959408868685,0.2307566538797062,8,8
SINGLE_SHIFT,1,0.55,2,0.22900768133121716,0.12154570503548073,0.09709186610740149,128,8
SINGLE_SHIFT,1,0.55,2,0.2221410181224944,0.22919499686245057,0.1313819503535085,8,8
SINGLE_SHIFT,1,0.55,2,0.2011822492414152,0.11706435845521321,0.3119106410463816,18,8
SINGLE_SHIFT,1,0.55,4,0.16243436406880746,0.15567654068494238,0.1684609333088669,18,8
SINGLE_SHIFT,1,0.55,4,0.43052801735664453,0.37647935491242274,0.06754695005691959,8,8
SINGLE_SHIFT,1,0.55,4,0.8069022357897125,0.11908951490703626,0.06621078884409035,128,8
SINGLE_SHIFT,1,0.55,4,0.2269306663355753,0.8177288163512761,0.05349905144853131,8,8
SINGLE_SHIFT,1,0.55,4,0.31345361436155256,0.14954042199795683,0.047178516251233975,18,8
SINGLE_SHIFT,1,0.55,4,0.7722415552657215,0.19067423499724523,0.09965027269033568,128,128
SINGLE_SHIFT,1,0.55,4,0.20420266944234436,0.25363083401022274,0.1586977626139585,18,18
SINGLE_SHIFT,1,0.55,4,0.277142374081703,0.12132357675825234,0.0480724084197383,18,128
SINGLE_SHIFT,1,0.55,6,0.5348890118535845,0.214136723861107,0.04738538827953247,18,8
SINGLE_SHIFT,1,0.55,6,0.19082921283085563,0.18603580820400842,0.04543858384927287,18,8
SINGLE_SHIFT,1,0.55,6,0.1674137173790634,0.13523251389337476,0.04565068776570327,128,8
SINGLE_SHIFT,1,0.55,6,0.1839664568953073,0.3850646276859373,0.04656767814894479,18,8
SINGLE_SHIFT,1,0.55,6,0.26458936054454246,0.3924902669829848,0.24336615485421784,8,8
SINGLE_SHIFT,1,0.55,6,0.2855889549968493,0.16101385400435503,0.045729213582297784,8,8
SINGLE_SHIFT,1,0.55,6,0.1783951239874279,0.5770694098780526,0.1758223188024849,18,18
SINGLE_SHIFT,1,0.55,6,0.5515779044197265,0.48489871661051515,0.04833316439153451,8,8
SINGLE_SHIFT,1,0.55,8,0.15993509892972882,0.21977100033087746,0.30055302018747054,18,18
SINGLE_SHIFT,1,0.55,8,0.21025401228324994,0.14707916332759902,0.06951818639195435,8,8
SINGLE_SHIFT,1,0.55,8,0.33891708800642545,0.9350027600768521,0.0473883563437811,8,18
SINGLE_SHIFT,1,0.55,8,0.17581054683151837,0.11528994178246971,0.054274436577274356,18,128
SINGLE_SHIFT,1,0.55,8,0.16288573312818294,0.1403138964188853,0.0536873899819518,18,8
SINGLE_SHIFT,1,0.55,8,0.7376288289686833,0.1662295012734281,0.058559472904342956,18,8
SINGLE_SHIFT,1,0.55,8,0.16000142126687603,0.3060420497504334,0.04688696682758226,18,18
SINGLE_SHIFT,1,0.55,8,0.20008013240298864,0.349579485622164,0.06676725028837098,8,8
SINGLE_SHIFT,1,0.55,12,0.15996099357712087,0.11584046933029703,0.18948686178701263,18,8
SINGLE_SHIFT,1,0.55,12,0.18253469378773754,0.94436296638596,0.045795144290627976,8,8
SINGLE_SHIFT,1,0.55,12,0.33039432192677043,0.1411263136242621,0.060567134356885446,18,8
SINGLE_SHIFT,1,0.55,12,0.18739942975510404,0.11595596896958718,0.053677543500824,18,18
SINGLE_SHIFT,1,0.55,12,0.40397033723658804,0.11335745151921252,0.057690538236817863,18,18
SINGLE_SHIFT,1,0.55,12,0.18556344983420733,0.20237514523470285,0.09070076579573745,18,8
SINGLE_SHIFT,1,0.55,12,0.16474828568999011,0.6338368088074208,0.4907707436129323,18,18
SINGLE_SHIFT,1,0.55,12,0.6176761054401166,0.48422029812125006,0.045833898193436466,8,8
SINGLE_SHIFT,1,0.55,18,0.31542274739324827,0.17202940114250265,0.0572998011032348,18,18
SINGLE_SHIFT,1,0.55,18,0.273380730942303,0.168236098265218,0.2506995210984508,18,18
SINGLE_SHIFT,1,0.55,18,0.19473960893666706,0.11377016997522989,0.16824993141349087,18,8
SINGLE_SHIFT,1,0.55,18,0.16404752398474334,0.18744256620967537,0.061288504657844356,18,18
SINGLE_SHIFT,1,0.55,18,0.2135584663084931,0.21792617996901595,0.09426722979333353,18,18
SINGLE_SHIFT,1,0.55,18,0.16014085070207884,0.11443539467077152,0.5935697230906782,18,8
SINGLE_SHIFT,1,0.55,18,0.812037697147092,0.656677004618624,0.1060999567556401,18,18
SINGLE_SHIFT,1,0.55,18,0.25568724597586945,0.39052354728903066,0.08192462783892954,18,18
SINGLE_SHIFT,1,0.55,24,0.20479974499905496,0.22900995850818362,0.06815114272460364,18,18
SINGLE_SHIFT,1,0.55,24,0.20763708644018808,0.1381825333581065,0.568759992880002,18,8
SINGLE_SHIFT,1,0.55,24,0.15995435918389658,0.13623070394045123,0.04612603414291283,18,18
SINGLE_SHIFT,1,0.55,24,0.1634267821579796,0.18528923436308434,0.5917683715574369,18,8
SINGLE_SHIFT,1,0.55,24,0.624226900632367,0.11634628001603,0.08231984723730418,18,128
SINGLE_SHIFT,1,0.55,24,0.23827977104950615,0.11985610734640349,0.04792351436579109,18,8
SINGLE_SHIFT,1,0.55,24,0.16174208781389227,0.154892573911315,0.3087488820082191,18,8
SINGLE_SHIFT,1,0.55,24,0.9085776637973385,0.14097224346159962,0.15672600919050658,18,18
SINGLE_SHIFT,1,0.55,36,0.4325520749218895,0.1973666026590519,0.5557247130105442,18,8
SINGLE_SHIFT,1,0.55,36,0.22411850430790756,0.18041845315174293,0.15102868738143105,18,8
SINGLE_SHIFT,1,0.55,36,0.24144305483549644,0.20701681083770468,0.73203516895477,18,8
SINGLE_SHIFT,1,0.55,36,0.2706896197867836,0.1186874681856964,0.3305626274827216,18,18
SINGLE_SHIFT,1,0.55,36,0.1848086517610489,0.3433685583969359,0.15851930036920067,18,18
SINGLE_SHIFT,1,0.55,36,0.5888832492517285,0.11297166961112338,0.968015573875024,18,18
SINGLE_SHIFT,1,0.55,36,0.16231998946529788,0.16133343306680595,0.9927095847132987,18,18
SINGLE_SHIFT,1,0.55,36,0.19767955498401354,0.11481917796883012,0.4068704015661385,18,8
SINGLE_SHIFT,1,0.55,48,0.1822884186660993,0.1132530822898781,0.7493349097466102,18,8
SINGLE_SHIFT,1,0.55,48,0.16001006941361606,0.12904080339803697,0.9834980760125132,18,8
SINGLE_SHIFT,1,0.55,48,0.2382245336228532,0.12359584707474927,0.9945554974350868,18,8
SINGLE_SHIFT,1,0.55,48,0.18241075684241392,0.1296532224631398,0.45632785804372966,18,18
SINGLE_SHIFT,1,0.55,48,0.1781400053149224,0.118408247612765,0.7194186594855124,18,8
SINGLE_SHIFT,1,0.55,48,0.26332922155137467,0.2555622340962544,0.9887000714138348,18,8
SINGLE_SHIFT,1,0.55,48,0.5820597072732961,0.13988901721682365,0.9997408232236907,18,128
SINGLE_SHIFT,1,0.55,48,0.17012582789336475,0.11362647519465228,0.9866577977035889,18,18
SINGLE_SHIFT,1,0.8,2,0.16429325755748175,0.37673409869487606,0.046147721579198026,18,8
SINGLE_SHIFT,1,0.8,2,0.18949829369178195,0.11263477697550323,0.07884592898008866,18,8
SINGLE_SHIFT,1,0.8,2,0.7411132608868336,0.11610624250449557,0.06516266135362643,128,8
SINGLE_SHIFT,1,0.8,2,0.16818565285414078,0.11882860789700193,0.060675865766784465,128,8
SINGLE_SHIFT,1,0.8,2,0.17344695702996737,0.1136425102439759,0.1329494882527952,18,8
SINGLE_SHIFT,1,0.8,2,0.9960737260498795,0.23770889075163518,0.22725026233734397,8,8
SINGLE_SHIFT,1,0.8,2,0.18403752557577707,0.12418228583826801,0.19937243256182405,18,8
SINGLE_SHIFT,1,0.8,2,0.181660411345828,0.11402544666834073,0.10405130367406397,8,8
SINGLE_SHIFT,1,0.8,4,0.8921454577473642,0.1423792690232084,0.27356754685349666,128,8
SINGLE_SHIFT,1,0.8,4,0.9998049479993885,0.1264261318780389,0.06319158754362363,8,8
SINGLE_SHIFT,1,0.8,4,0.8760943797445261,0.23359500705603364,0.04874004188505898,8,8
SINGLE_SHIFT,1,0.8,4,0.528196989292886,0.37265328476071935,0.2095053980809767,18,8
SINGLE_SHIFT,1,0.8,4,0.18663008923430027,0.9453820155497804,0.05375460963509334,8,8
SINGLE_SHIFT,1,0.8,4,0.3356139352204917,0.13108851242327688,0.04992429970674664,18,8
SINGLE_SHIFT,1,0.8,4,0.19675521460961642,0.14131163226390905,0.04815008382074657,18,8
SINGLE_SHIFT,1,0.8,4,0.7044105784532195,0.12923512070417592,0.04546161649808232,8,8
SINGLE_SHIFT,1,0.8,6,0.16090544027119688,0.1821727514626403,0.045469290981729124,18,18
SINGLE_SHIFT,1,0.8,6,0.21347880660428695,0.20859564321768326,0.054638113212649775,18,8
SINGLE_SHIFT,1,0.8,6,0.2359577038574618,0.686883644884603,0.10427770794992508,8,8
SINGLE_SHIFT,1,0.8,6,0.16192306413135185,0.8432723068647139,0.5164160220623092,8,8
SINGLE_SHIFT,1,0.8,6,0.16003559579103335,0.9910570833542375,0.08800946279850294,8,8
SINGLE_SHIFT,1,0.8,6,0.1700530347338486,0.6991313936627453,0.05139750518387467,8,8
SINGLE_SHIFT,1,0.8,6,0.16240211500549806,0.13815594411634255,0.05088495444981073,18,8
SINGLE_SHIFT,1,0.8,6,0.17502250124731383,0.46069756833784337,0.04913572853735857,8,8
SINGLE_SHIFT,1,0.8,8,0.16235079443793404,0.17605876475752855,0.5951670440376512,18,8
SINGLE_SHIFT,1,0.8,8,0.3087838775909349,0.11514529636181016,0.08630948637700675,18,8
SINGLE_SHIFT,1,0.8,8,0.18391444633896026,0.879601059056684,0.10744175018906987,8,18
SINGLE_SHIFT,1,0.8,8,0.43050120794048785,0.9999239150553302,0.1292189924373701,8,8
SINGLE_SHIFT,1,0.8,8,0.17930713489631728,0.9965909352567714,0.6166497781791694,8,18
SINGLE_SHIFT,1,0.8,8,0.16103592059985686,0.9876291039585803,0.38385529390293766,8,8
SINGLE_SHIFT,1,0.8,8,0.18504766494447558,0.8976913318703286,0.08605355158113699,8,18
SINGLE_SHIFT,1,0.8,8,0.19569407566912347,0.21596459566944456,0.09047362043530538,18,8
SINGLE_SHIFT,1,0.8,12,0.15995422763464817,0.40242545627513887,0.06507435607844064,8,18
SINGLE_SHIFT,1,0.8,12,0.20658805592494978,0.3681285279922799,0.10522179286720558,8,8
SINGLE_SHIFT,1,0.8,12,0.16927322913483842,0.2988436188088341,0.05478164028393486,18,18
SINGLE_SHIFT,1,0.8,12,0.16256773996287174,0.12758729142421318,0.34759336335682883,18,18
SINGLE_SHIFT,1,0.8,12,0.16949340655569434,0.13277433635827407,0.278048718979906,18,8
SINGLE_SHIFT,1,0.8,12,0.2645456130279539,0.34769656579155667,0.7851234080755202,18,8
SINGLE_SHIFT,1,0.8,12,0.5030301114171232,0.8443429826946676,0.04543705021293681,8,8
SINGLE_SHIFT,1,0.8,12,0.18636280323067667,0.5779084082107737,0.08770343584096099,8,8
SINGLE_SHIFT,1,0.8,18,0.2625738718595636,0.11284061545530821,0.20706200335255956,18,128
SINGLE_SHIFT,1,0.8,18,0.4423834669359224,0.11855999986143194,0.5253023130014179,18,18
SINGLE_SHIFT,1,0.8,18,0.2343954241383227,0.14111897365391793,0.5116220096767753,18,18
SINGLE_SHIFT,1,0.8,18,0.1609486600425794,0.13985678317070835,0.307361617673972,18,8
SINGLE_SHIFT,1,0.8,18,0.16539862267588876,0.11394738808251108,0.8805657309429904,18,18
SINGLE_SHIFT,1,0.8,18,0.5260190120857453,0.12216307577592415,0.12157266347823051,18,18
SINGLE_SHIFT,1,0.8,18,0.29943278164478243,0.11831359705832795,0.24158446923738233,18,18
SINGLE_SHIFT,1,0.8,18,0.5578157147801197,0.7208330161495374,0.9851351988042405,8,18
SINGLE_SHIFT,1,0.8,24,0.1778538495800826,0.12423027784779338,0.23736373837208935,18,8
SINGLE_SHIFT,1,0.8,24,0.17013919555183923,0.1780251989326418,0.8479176925585974,18,18
SINGLE_SHIFT,1,0.8,24,0.16788406971463718,0.1489457882745282,0.44559850563080206,18,128
SINGLE_SHIFT,1,0.8,24,0.2927890324619934,0.14055818021790673,0.41401384948498227,18,8
SINGLE_SHIFT,1,0.8,24,0.22423686129371898,0.12440341568290283,0.9936972582428145,18,18
SINGLE_SHIFT,1,0.8,24,0.20133852235938152,0.9556463992922267,0.27113401371949797,8,8
SINGLE_SHIFT,1,0.8,24,0.44361148143262497,0.140680821256789,0.9972453370225147,18,128
SINGLE_SHIFT,1,0.8,24,0.22777167290519224,0.15091198740189685,0.2523982561815754,18,8
SINGLE_SHIFT,1,0.8,36,0.16128530445686465,0.13999081976322364,0.9809192070937421,18,18
SINGLE_SHIFT,1,0.8,36,0.16986143285652422,0.1537613540763734,0.9999992773375639,18,8
SINGLE_SHIFT,1,0.8,36,0.8818340090723651,0.18931013369933436,0.9976320554747982,18,8
SINGLE_SHIFT,1,0.8,36,0.160024185270406,0.20566599708331867,0.9999984820349354,18,8
SINGLE_SHIFT,1,0.8,36,0.24048273040517942,0.11458185879753127,0.9567514675025994,18,8
SINGLE_SHIFT,1,0.8,36,0.1601049961318727,0.1191075952369905,0.9995495818698117,18,8
SINGLE_SHIFT,1,0.8,36,0.3108881754488378,0.16830101878912732,0.9995164612294217,18,8
