seed,policy,long_term_trajectory_value,high_risk_accuracy,irreversible_violation_rate,deep_path_activation_rate,low_risk_opportunity_cost,probe_rate,mean_key_posterior_confidence
9917,hard_key_continuous,0.3375058823529415,0.7981651376146789,0.2018348623853211,0.26235294117647057,0.0,0.0,0.8858823529411765
9917,soft_probabilistic_key,0.3318588235294119,0.7947247706422018,0.20527522935779816,0.2488235294117647,0.0,0.0,0.8825553810345408
9917,abstain_on_key_uncertainty,0.3318588235294119,0.7947247706422018,0.20527522935779816,0.2488235294117647,0.0,0.0,0.8825553810345408
9917,active_probe,0.34117352941176465,0.8038990825688074,0.19610091743119265,0.2570588235294118,0.0,0.16411764705882353,0.9080157882743661
9917,oracle_key_audit_only,0.414682352941181,0.8451834862385321,0.15481651376146788,0.25941176470588234,0.0,0.0,1.0
9918,hard_key_continuous,0.2811529411764687,0.7639680729760547,0.23603192702394526,0.26529411764705885,0.0,0.0,0.8770588235294118
9918,soft_probabilistic_key,0.2755058823529393,0.7605473204104903,0.2394526795895097,0.24941176470588236,0.0,0.0,0.8782471760148448
9918,abstain_on_key_uncertainty,0.2755058823529393,0.7605473204104903,0.2394526795895097,0.24941176470588236,0.0,0.0,0.8782471760148448
9918,active_probe,0.3201323529411742,0.7913340935005702,0.20866590649942987,0.2605882352941176,0.0,0.17705882352941177,0.9067015029379295
9918,oracle_key_audit_only,0.38468235294117864,0.8266818700114025,0.1733181299885975,0.26235294117647057,0.0,0.0,1.0
9919,hard_key_continuous,0.32931764705882366,0.7929515418502202,0.20704845814977973,0.2611764705882353,0.0,0.0,0.8711764705882353
9919,soft_probabilistic_key,0.3086117647058809,0.7808370044052864,0.21916299559471367,0.24176470588235294,0.0,0.0,0.8812013737426363
9919,abstain_on_key_uncertainty,0.3086117647058809,0.7808370044052864,0.21916299559471367,0.24176470588235294,0.0,0.0,0.8812013737426363
9919,active_probe,0.3665382352941193,0.8182819383259912,0.1817180616740088,0.2605882352941176,0.0,0.17352941176470588,0.9076769110729592
9919,oracle_key_audit_only,0.43096470588235763,0.8524229074889867,0.14757709251101322,0.26588235294117646,0.0,0.0,1.0
9920,hard_key_continuous,0.30489411764705737,0.7785234899328859,0.2214765100671141,0.2752941176470588,0.0,0.0,0.8917647058823529
9920,soft_probabilistic_key,0.29736470588235114,0.7740492170022372,0.22595078299776286,0.25529411764705884,0.0,0.0,0.881201373742635
9920,abstain_on_key_uncertainty,0.29736470588235114,0.7740492170022372,0.22595078299776286,0.25529411764705884,0.0,0.0,0.881201373742635
9920,active_probe,0.31752058823529167,0.7897091722595079,0.21029082774049218,0.26941176470588235,0.0,0.17705882352941177,0.90858033301866
9920,oracle_key_audit_only,0.37642352941176654,0.8210290827740492,0.1789709172259508,0.27058823529411763,0.0,0.0,1.0
9921,hard_key_continuous,0.25658823529411584,0.7502762430939226,0.24972375690607734,0.27,0.0,0.0,0.8841176470588236
9921,soft_probabilistic_key,0.24905882352941008,0.7458563535911602,0.2541436464088398,0.2511764705882353,0.0,0.0,0.8803397327386977
9921,abstain_on_key_uncertainty,0.24905882352941008,0.7458563535911602,0.2541436464088398,0.2511764705882353,0.0,0.0,0.8803397327386977
9921,active_probe,0.2896941176470552,0.7734806629834254,0.2265193370165746,0.26588235294117646,0.0,0.18352941176470589,0.9091559092092937
9921,oracle_key_audit_only,0.3431764705882363,0.8011049723756906,0.19889502762430938,0.27,0.0,0.0,1.0
9922,hard_key_continuous,0.2911999999999982,0.7702702702702703,0.22972972972972974,0.2576470588235294,0.0,0.0,0.8741176470588236
